time,elapsed_seconds,message
12:12:53,0.0687047,commencing linear algebra multiplication to compute ugrade
12:12:53,4.68e-05,S info: rows = 317: cols = 317: size = 100489: nonzeros = 297Vt info: rows = 164: cols = 317: size = 51988: nonzeros = 48708
12:12:53,1.84e-05,U info: rows = 317: cols = 164: size = 51988: nonzeros = 48708
12:12:53,1.66e-05,jac info: rows = 178: cols = 317: size = 56426: nonzeros = 7211
12:12:53,0.169978,linear algebra multiplication to compute ugrade complete
12:12:53,0.0011213,commencing check of parameter bounds
12:12:53,9.79e-05,limiting out of bounds pars
12:12:53,0.0001842,change limit/bound enforement for lambda 0.1: upper change limit,KS_193, scaling factor: 3.10139e-58
12:12:53,0.0008396,checking for denormal floating point values
12:12:53,4.28e-05,transforming upgrade pars to model pars
12:12:53,4.36e-05,writing upgrade vector to csv file
12:12:53,0.0022294,beginning upgrade vector calculations, lambda = 1
12:12:53,0.0001199,commencing calculation of upgrade vector
12:12:53,0.0027741,forming JtQJ matrix
12:12:53,0.0079474,commencing to scale JtQJ matrix- first SVD...
12:12:53,4.86e-05,starting REDSVD
12:12:54,0.939443,retrieving REDSVD components
12:12:54,0.0030761,triming REDSVD components to 120elements
12:12:54,0.0018898,done REDSVD
12:12:54,0.0316349,S info: rows = 317: cols = 317: size = 100489: nonzeros = 297
12:12:54,0.0001139,JS
12:12:54,0.0006263,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:12:54,0.013037,S info: rows = 317: cols = 317: size = 100489: nonzeros = 297
12:12:54,9.97e-05,commencing SVD factorization of lambda-scaled JtQJ
12:12:54,2.34e-05,starting REDSVD
12:12:57,2.46433,retrieving REDSVD components
12:12:57,0.0051487,triming REDSVD components to 183elements
12:12:57,0.0025783,done REDSVD
12:12:57,0.000398,SVD factorization complete
12:12:57,0.0487496,commencing linear algebra multiplication to compute ugrade
12:12:57,3.18e-05,S info: rows = 317: cols = 317: size = 100489: nonzeros = 297Vt info: rows = 183: cols = 317: size = 58011: nonzeros = 54351
12:12:57,1.29e-05,U info: rows = 317: cols = 183: size = 58011: nonzeros = 54351
12:12:57,1.16e-05,jac info: rows = 178: cols = 317: size = 56426: nonzeros = 7211
12:12:57,0.191477,linear algebra multiplication to compute ugrade complete
12:12:57,0.0012011,commencing check of parameter bounds and gradients
12:12:57,0.0001145,commencing calculation of upgrade vector
12:12:57,0.0027367,forming JtQJ matrix
12:12:57,0.0077094,commencing to scale JtQJ matrix- first SVD...
12:12:57,4.17e-05,starting REDSVD
12:12:58,1.18099,retrieving REDSVD components
12:12:58,0.0043989,triming REDSVD components to 120elements
12:12:58,0.002665,done REDSVD
12:12:58,0.0374634,S info: rows = 317: cols = 317: size = 100489: nonzeros = 297
12:12:58,4.55e-05,JS
12:12:58,0.0003211,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:12:58,0.0072492,S info: rows = 317: cols = 317: size = 100489: nonzeros = 297
12:12:58,4.49e-05,commencing SVD factorization of lambda-scaled JtQJ
12:12:58,1.26e-05,starting REDSVD
12:13:00,2.09898,retrieving REDSVD components
12:13:00,0.0047137,triming REDSVD components to 183elements
12:13:00,0.0024002,done REDSVD
12:13:00,0.000348,SVD factorization complete
12:13:00,0.0500568,commencing linear algebra multiplication to compute ugrade
12:13:00,3.56e-05,S info: rows = 317: cols = 317: size = 100489: nonzeros = 297Vt info: rows = 183: cols = 317: size = 58011: nonzeros = 54351
12:13:00,1.31e-05,U info: rows = 317: cols = 183: size = 58011: nonzeros = 54351
12:13:00,1.27e-05,jac info: rows = 178: cols = 317: size = 56426: nonzeros = 7211
12:13:00,0.160193,linear algebra multiplication to compute ugrade complete
12:13:00,0.0019244,commencing check of parameter bounds
12:13:00,0.0001971,limiting out of bounds pars
12:13:00,0.03313,change limit/bound enforement for lambda 1: upper change limit,KS_193, scaling factor: 2.40738e-08
12:13:00,0.0120849,checking for denormal floating point values
12:13:00,5.88e-05,transforming upgrade pars to model pars
12:13:00,5.04e-05,writing upgrade vector to csv file
12:13:00,0.0021235,beginning upgrade vector calculations, lambda = 10
12:13:00,0.0001229,commencing calculation of upgrade vector
12:13:00,0.0026968,forming JtQJ matrix
12:13:00,0.0072555,commencing to scale JtQJ matrix- first SVD...
12:13:00,3.64e-05,starting REDSVD
12:13:02,1.12026,retrieving REDSVD components
12:13:02,0.0033935,triming REDSVD components to 120elements
12:13:02,0.0022351,done REDSVD
12:13:02,0.0424958,S info: rows = 317: cols = 317: size = 100489: nonzeros = 297
12:13:02,9.21e-05,JS
12:13:02,0.0005845,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:13:02,0.0166923,S info: rows = 317: cols = 317: size = 100489: nonzeros = 297
12:13:02,8.71e-05,commencing SVD factorization of lambda-scaled JtQJ
12:13:02,2.9e-05,starting REDSVD
12:13:03,1.30363,retrieving REDSVD components
12:13:03,0.0071519,triming REDSVD components to 191elements
12:13:03,0.0048313,done REDSVD
12:13:03,0.0005067,SVD factorization complete
12:13:03,0.0855206,commencing linear algebra multiplication to compute ugrade
12:13:03,5e-05,S info: rows = 317: cols = 317: size = 100489: nonzeros = 297Vt info: rows = 191: cols = 317: size = 60547: nonzeros = 56727
12:13:03,1.98e-05,U info: rows = 317: cols = 191: size = 60547: nonzeros = 56727
12:13:03,1.57e-05,jac info: rows = 178: cols = 317: size = 56426: nonzeros = 7211
12:13:03,0.0555243,linear algebra multiplication to compute ugrade complete
12:13:03,0.0013335,commencing check of parameter bounds and gradients
12:13:03,0.0001763,commencing calculation of upgrade vector
12:13:03,0.004128,forming JtQJ matrix
12:13:03,0.010734,commencing to scale JtQJ matrix- first SVD...
12:13:03,8.61e-05,starting REDSVD
12:13:04,0.469961,retrieving REDSVD components
12:13:04,0.0037678,triming REDSVD components to 120elements
12:13:04,0.0024285,done REDSVD
12:13:04,0.0380526,S info: rows = 317: cols = 317: size = 100489: nonzeros = 297
12:13:04,0.000121,JS
12:13:04,0.0006661,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:13:04,0.0134298,S info: rows = 317: cols = 317: size = 100489: nonzeros = 297
12:13:04,0.0001231,commencing SVD factorization of lambda-scaled JtQJ
12:13:04,2.29e-05,starting REDSVD
12:13:05,1.26857,retrieving REDSVD components
12:13:05,0.005158,triming REDSVD components to 191elements
12:13:05,0.0026615,done REDSVD
12:13:05,0.0004125,SVD factorization complete
12:13:05,0.051448,commencing linear algebra multiplication to compute ugrade
12:13:05,3.3e-05,S info: rows = 317: cols = 317: size = 100489: nonzeros = 297Vt info: rows = 191: cols = 317: size = 60547: nonzeros = 56727
12:13:05,1.31e-05,U info: rows = 317: cols = 191: size = 60547: nonzeros = 56727
12:13:05,1.23e-05,jac info: rows = 178: cols = 317: size = 56426: nonzeros = 7211
12:13:05,0.173429,linear algebra multiplication to compute ugrade complete
12:13:05,0.0021603,commencing check of parameter bounds
12:13:05,0.000214,limiting out of bounds pars
12:13:05,0.0003418,change limit/bound enforement for lambda 10: upper change limit,KS_26, scaling factor: 0.000628215
12:13:05,0.0013091,checking for denormal floating point values
12:13:05,8.85e-05,transforming upgrade pars to model pars
12:13:05,8.81e-05,writing upgrade vector to csv file
12:13:05,0.0041172,beginning upgrade vector calculations, lambda = 100
12:13:05,0.0002218,commencing calculation of upgrade vector
12:13:05,0.0053385,forming JtQJ matrix
12:13:05,0.0271985,commencing to scale JtQJ matrix- first SVD...
12:13:05,8.91e-05,starting REDSVD
12:13:06,0.944656,retrieving REDSVD components
12:13:06,0.0044501,triming REDSVD components to 120elements
12:13:06,0.0027476,done REDSVD
12:13:06,0.0306534,S info: rows = 317: cols = 317: size = 100489: nonzeros = 297
12:13:06,6.67e-05,JS
12:13:06,0.000318,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:13:06,0.0078299,S info: rows = 317: cols = 317: size = 100489: nonzeros = 297
12:13:06,7.74e-05,commencing SVD factorization of lambda-scaled JtQJ
12:13:06,1.29e-05,starting REDSVD
12:13:08,1.62545,retrieving REDSVD components
12:13:08,0.0080638,triming REDSVD components to 187elements
12:13:08,0.004644,done REDSVD
12:13:08,0.0005259,SVD factorization complete
12:13:08,0.0845649,commencing linear algebra multiplication to compute ugrade
12:13:08,3.2e-05,S info: rows = 317: cols = 317: size = 100489: nonzeros = 297Vt info: rows = 187: cols = 317: size = 59279: nonzeros = 55539
12:13:08,1.31e-05,U info: rows = 317: cols = 187: size = 59279: nonzeros = 55539
12:13:08,1.19e-05,jac info: rows = 178: cols = 317: size = 56426: nonzeros = 7211
12:13:08,0.119291,linear algebra multiplication to compute ugrade complete
12:13:08,0.0021045,commencing check of parameter bounds and gradients
12:13:08,0.0002137,commencing calculation of upgrade vector
12:13:08,0.0053574,forming JtQJ matrix
12:13:08,0.0133957,commencing to scale JtQJ matrix- first SVD...
12:13:08,8.02e-05,starting REDSVD
12:13:09,0.781802,retrieving REDSVD components
12:13:09,0.0035144,triming REDSVD components to 120elements
12:13:09,0.0027082,done REDSVD
12:13:09,0.0561913,S info: rows = 317: cols = 317: size = 100489: nonzeros = 297
12:13:09,7.4e-05,JS
12:13:09,0.0003287,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:13:09,0.0076158,S info: rows = 317: cols = 317: size = 100489: nonzeros = 297
12:13:09,7.31e-05,commencing SVD factorization of lambda-scaled JtQJ
12:13:09,1.32e-05,starting REDSVD
12:13:11,1.79982,retrieving REDSVD components
12:13:11,0.0059487,triming REDSVD components to 187elements
12:13:11,0.0035999,done REDSVD
12:13:11,0.0004399,SVD factorization complete
12:13:11,0.10314,commencing linear algebra multiplication to compute ugrade
12:13:11,3.15e-05,S info: rows = 317: cols = 317: size = 100489: nonzeros = 297Vt info: rows = 187: cols = 317: size = 59279: nonzeros = 55539
12:13:11,1.32e-05,U info: rows = 317: cols = 187: size = 59279: nonzeros = 55539
12:13:11,1.18e-05,jac info: rows = 178: cols = 317: size = 56426: nonzeros = 7211
12:13:11,0.181341,linear algebra multiplication to compute ugrade complete
12:13:11,0.0008512,commencing check of parameter bounds
12:13:11,8.23e-05,limiting out of bounds pars
12:13:11,0.0001577,change limit/bound enforement for lambda 100: lower bound,SPILL_688, scaling factor: 0.00343651
12:13:11,0.0008085,checking for denormal floating point values
12:13:11,4.11e-05,transforming upgrade pars to model pars
12:13:11,3.9e-05,writing upgrade vector to csv file
12:13:11,0.0019408,beginning upgrade vector calculations, lambda = 1000
12:13:11,9.46e-05,commencing calculation of upgrade vector
12:13:11,0.0025588,forming JtQJ matrix
12:13:11,0.0063788,commencing to scale JtQJ matrix- first SVD...
12:13:11,3.76e-05,starting REDSVD
12:13:12,1.26892,retrieving REDSVD components
12:13:12,0.0026087,triming REDSVD components to 120elements
12:13:12,0.0013447,done REDSVD
12:13:12,0.0168796,S info: rows = 317: cols = 317: size = 100489: nonzeros = 297
12:13:12,7.66e-05,JS
12:13:12,0.0003296,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:13:12,0.0077945,S info: rows = 317: cols = 317: size = 100489: nonzeros = 297
12:13:12,7.47e-05,commencing SVD factorization of lambda-scaled JtQJ
12:13:12,1.21e-05,starting REDSVD
12:13:14,1.37831,retrieving REDSVD components
12:13:14,0.0080726,triming REDSVD components to 179elements
12:13:14,0.0043783,done REDSVD
12:13:14,0.0006285,SVD factorization complete
12:13:14,0.10042,commencing linear algebra multiplication to compute ugrade
12:13:14,3.38e-05,S info: rows = 317: cols = 317: size = 100489: nonzeros = 297Vt info: rows = 179: cols = 317: size = 56743: nonzeros = 53163
12:13:14,1.37e-05,U info: rows = 317: cols = 179: size = 56743: nonzeros = 53163
12:13:14,1.21e-05,jac info: rows = 178: cols = 317: size = 56426: nonzeros = 7211
12:13:14,0.212355,linear algebra multiplication to compute ugrade complete
12:13:14,0.0012007,commencing check of parameter bounds and gradients
12:13:14,0.0001244,commencing calculation of upgrade vector
12:13:14,0.0028441,forming JtQJ matrix
12:13:14,0.007839,commencing to scale JtQJ matrix- first SVD...
12:13:14,6.12e-05,starting REDSVD
12:13:15,1.39592,retrieving REDSVD components
12:13:15,0.0041947,triming REDSVD components to 120elements
12:13:15,0.0026077,done REDSVD
12:13:15,0.0276161,S info: rows = 317: cols = 317: size = 100489: nonzeros = 297
12:13:15,8.38e-05,JS
12:13:15,0.0003584,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:13:15,0.0091625,S info: rows = 317: cols = 317: size = 100489: nonzeros = 297
12:13:15,8.06e-05,commencing SVD factorization of lambda-scaled JtQJ
12:13:15,1.92e-05,starting REDSVD
12:13:17,1.62634,retrieving REDSVD components
12:13:17,0.0044203,triming REDSVD components to 179elements
12:13:17,0.002317,done REDSVD
12:13:17,0.0003524,SVD factorization complete
12:13:17,0.0479108,commencing linear algebra multiplication to compute ugrade
12:13:17,3.09e-05,S info: rows = 317: cols = 317: size = 100489: nonzeros = 297Vt info: rows = 179: cols = 317: size = 56743: nonzeros = 53163
12:13:17,1.29e-05,U info: rows = 317: cols = 179: size = 56743: nonzeros = 53163
12:13:17,1.18e-05,jac info: rows = 178: cols = 317: size = 56426: nonzeros = 7211
12:13:17,0.100203,linear algebra multiplication to compute ugrade complete
12:13:17,0.0012548,commencing check of parameter bounds
12:13:17,0.0001342,limiting out of bounds pars
12:13:17,0.0002431,change limit/bound enforement for lambda 1000: lower bound,SPILL_688, scaling factor: 0.0227519
12:13:17,2.81e-05,checking for denormal floating point values
12:13:17,5.81e-05,transforming upgrade pars to model pars
12:13:17,6.45e-05,writing upgrade vector to csv file
12:13:17,0.0045794,LinearAnalysis::glm_iter_fosm
12:13:17,6.44e-05,starting FOSM uncertainty analyses for iteration 0
12:13:17,0.0041771,loading obscov
12:13:17,9.81e-05,loading parcov
12:13:17,0.0002382,setting predictions
12:13:17,3.57e-05,set_predictions
12:13:17,0.0001068,extracting prediction BSFLO_10 from jacobian
12:13:17,0.0025362,Prediction BSFLO_10 has no non-zero entries in jacobian row/
12:13:17,0.0001211,extracting prediction BSFLO_11 from jacobian
12:13:17,0.0025606,Prediction BSFLO_11 has no non-zero entries in jacobian row/
12:13:17,8.48e-05,extracting prediction BSFLO_12 from jacobian
12:13:17,0.0025226,Prediction BSFLO_12 has no non-zero entries in jacobian row/
12:13:17,8.41e-05,extracting prediction BSFLO_14 from jacobian
12:13:17,0.0025166,Prediction BSFLO_14 has no non-zero entries in jacobian row/
12:13:17,7.79e-05,extracting prediction BSFLO_15 from jacobian
12:13:17,0.0025256,Prediction BSFLO_15 has no non-zero entries in jacobian row/
12:13:17,8.25e-05,extracting prediction BSFLO_17 from jacobian
12:13:17,0.0025209,Prediction BSFLO_17 has no non-zero entries in jacobian row/
12:13:17,6.94e-05,extracting prediction BSFLO_19 from jacobian
12:13:17,0.0026123,Prediction BSFLO_19 has no non-zero entries in jacobian row/
12:13:17,8.65e-05,extracting prediction BSFLO_20 from jacobian
12:13:17,0.0025261,extracting prediction BSFLO_3 from jacobian
12:13:17,0.0023781,Prediction BSFLO_3 has no non-zero entries in jacobian row/
12:13:17,6.66e-05,extracting prediction BSFLO_4 from jacobian
12:13:17,0.0023108,Prediction BSFLO_4 has no non-zero entries in jacobian row/
12:13:17,6.23e-05,extracting prediction BSFLO_7 from jacobian
12:13:17,0.0022987,Prediction BSFLO_7 has no non-zero entries in jacobian row/
12:13:17,6.64e-05,extracting prediction BSFLO_8 from jacobian
12:13:17,0.0023427,Prediction BSFLO_8 has no non-zero entries in jacobian row/
12:13:17,6.6e-05,extracting prediction BSFLO_9 from jacobian
12:13:17,0.0023182,Prediction BSFLO_9 has no non-zero entries in jacobian row/
12:13:17,6.69e-05,extracting prediction GFLO_1 from jacobian
12:13:17,0.0025086,extracting prediction GFLO_10 from jacobian
12:13:17,0.0024885,Prediction GFLO_10 has no non-zero entries in jacobian row/
12:13:17,7.26e-05,extracting prediction GFLO_11 from jacobian
12:13:17,0.0026167,Prediction GFLO_11 has no non-zero entries in jacobian row/
12:13:17,6.97e-05,extracting prediction GFLO_12 from jacobian
12:13:17,0.0024818,Prediction GFLO_12 has no non-zero entries in jacobian row/
12:13:17,6.13e-05,extracting prediction GFLO_13 from jacobian
12:13:17,0.002327,extracting prediction GFLO_14 from jacobian
12:13:17,0.0023386,Prediction GFLO_14 has no non-zero entries in jacobian row/
12:13:17,5.89e-05,extracting prediction GFLO_15 from jacobian
12:13:17,0.002607,extracting prediction GFLO_16 from jacobian
12:13:17,0.0014489,extracting prediction GFLO_17 from jacobian
12:13:17,0.0011871,Prediction GFLO_17 has no non-zero entries in jacobian row/
12:13:17,2.88e-05,extracting prediction GFLO_18 from jacobian
12:13:17,0.0012289,extracting prediction GFLO_19 from jacobian
12:13:17,0.0011232,Prediction GFLO_19 has no non-zero entries in jacobian row/
12:13:17,3.01e-05,extracting prediction GFLO_2 from jacobian
12:13:17,0.0011531,extracting prediction GFLO_20 from jacobian
12:13:17,0.0012094,extracting prediction GFLO_3 from jacobian
12:13:17,0.0011373,extracting prediction GFLO_4 from jacobian
12:13:17,0.0011564,Prediction GFLO_4 has no non-zero entries in jacobian row/
12:13:17,3.09e-05,extracting prediction GFLO_5 from jacobian
12:13:17,0.0010993,extracting prediction GFLO_6 from jacobian
12:13:17,0.0011433,extracting prediction GFLO_7 from jacobian
12:13:17,0.0010982,Prediction GFLO_7 has no non-zero entries in jacobian row/
12:13:17,2.49e-05,extracting prediction GFLO_8 from jacobian
12:13:17,0.0010955,Prediction GFLO_8 has no non-zero entries in jacobian row/
12:13:17,2.75e-05,extracting prediction GFLO_9 from jacobian
12:13:17,0.0010406,Prediction GFLO_9 has no non-zero entries in jacobian row/
12:13:17,2.94e-05,extracting prediction PMPCHG from jacobian
12:13:17,0.0010826,parameter fosm calcs
12:13:17,3.56e-05,LinearAnalysis::calc_posterior
12:13:17,1.1e-05,LinearAnalysis::align
12:13:17,0.0005035,LinearAnalysis::prior_prediction_variance()::invert obscov
12:13:17,1.51e-05,inverting diagonal matrix in place
12:13:17,1.95e-05,LinearAnalysis::calc_posterior() form JtQJ
12:13:17,0.0084463,LinearAnalysis::calc_posterior() invert prior parcov
12:13:17,0.0001193,LinearAnalysis::calc_posterior() form posterior parcov
12:13:17,0.0029034,LinearAnalysis::calc_posterior() invert posterior parcov
12:13:17,4.48e-05,inverting non-diagonal matrix in place
12:13:18,0.253182,forecast FOSM calcs
12:13:18,0.0005946,LinearAnalysis::prior_prediction_variance
12:13:18,0.0002469,LinearAnalysis::prior_prediction_variance
12:16:51,213.847,completed iteration 1
12:16:51,0.0391171,beginning iteration 2
12:16:51,0.0001554,commencing to build jacobian parameter sets
12:16:51,0.0421572,jacobian parameter sets built, commencing model runs
12:42:53,1561.47,jacobian runs complete, processing runs
12:42:53,0.0262287,processing jacobian runs complete
12:42:53,4.97e-05,saving jacobian and sen files
12:42:53,0.0049444,commencing calculation of upgrade vector
12:42:53,0.0005825,forming JtQJ matrix
12:42:53,5.93e-05,commencing to scale JtQJ matrix- first SVD...
12:42:53,1.16e-05,starting REDSVD
12:42:53,0.0003288,retrieving REDSVD components
12:42:53,2.24e-05,triming REDSVD components to 21elements
12:42:53,1.9e-05,done REDSVD
12:42:53,4.92e-05,S info: rows = 28: cols = 28: size = 784: nonzeros = 28
12:42:53,9.1e-06,JS
12:42:53,1.67e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:42:53,5.16e-05,S info: rows = 28: cols = 28: size = 784: nonzeros = 28
12:42:53,9.5e-06,commencing SVD factorization of lambda-scaled JtQJ
12:42:53,8.5e-06,starting REDSVD
12:42:53,0.0003893,retrieving REDSVD components
12:42:53,2.45e-05,triming REDSVD components to 20elements
12:42:53,1.67e-05,done REDSVD
12:42:53,9e-06,SVD factorization complete
12:42:53,0.0026752,commencing linear algebra multiplication to compute ugrade
12:42:53,1.67e-05,S info: rows = 28: cols = 28: size = 784: nonzeros = 28Vt info: rows = 20: cols = 28: size = 560: nonzeros = 560
12:42:53,1.47e-05,U info: rows = 28: cols = 20: size = 560: nonzeros = 560
12:42:53,1.22e-05,jac info: rows = 178: cols = 28: size = 4984: nonzeros = 469
12:42:53,8.15e-05,linear algebra multiplication to compute ugrade complete
12:42:53,0.0002378,commencing check of parameter bounds and gradients
12:42:53,0.0019991,beginning upgrade vector calculations, lambda = 0.1
12:42:53,0.0001555,commencing calculation of upgrade vector
12:42:53,0.0005837,forming JtQJ matrix
12:42:53,5.67e-05,commencing to scale JtQJ matrix- first SVD...
12:42:53,1.14e-05,starting REDSVD
12:42:53,0.0002703,retrieving REDSVD components
12:42:53,2.23e-05,triming REDSVD components to 19elements
12:42:53,1.8e-05,done REDSVD
12:42:53,4.68e-05,S info: rows = 27: cols = 27: size = 729: nonzeros = 27
12:42:53,9.3e-06,JS
12:42:53,1.61e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:42:53,4.94e-05,S info: rows = 27: cols = 27: size = 729: nonzeros = 27
12:42:53,9.3e-06,commencing SVD factorization of lambda-scaled JtQJ
12:42:53,8.5e-06,starting REDSVD
12:42:53,0.0004651,retrieving REDSVD components
12:42:53,2.3e-05,triming REDSVD components to 25elements
12:42:53,1.75e-05,done REDSVD
12:42:53,9.5e-06,SVD factorization complete
12:42:53,0.0027119,commencing linear algebra multiplication to compute ugrade
12:42:53,1.41e-05,S info: rows = 27: cols = 27: size = 729: nonzeros = 27Vt info: rows = 25: cols = 27: size = 675: nonzeros = 675
12:42:53,1.18e-05,U info: rows = 27: cols = 25: size = 675: nonzeros = 675
12:42:53,1.13e-05,jac info: rows = 178: cols = 27: size = 4806: nonzeros = 453
12:42:53,6.71e-05,linear algebra multiplication to compute ugrade complete
12:42:53,0.0002376,commencing check of parameter bounds and gradients
12:42:53,6.9e-05,commencing calculation of upgrade vector
12:42:53,0.0004992,forming JtQJ matrix
12:42:53,5.28e-05,commencing to scale JtQJ matrix- first SVD...
12:42:53,1.1e-05,starting REDSVD
12:42:53,0.0002632,retrieving REDSVD components
12:42:53,2.7e-05,triming REDSVD components to 19elements
12:42:53,1.76e-05,done REDSVD
12:42:53,4.41e-05,S info: rows = 27: cols = 27: size = 729: nonzeros = 27
12:42:53,9.3e-06,JS
12:42:53,1.61e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:42:53,4.97e-05,S info: rows = 27: cols = 27: size = 729: nonzeros = 27
12:42:53,9.4e-06,commencing SVD factorization of lambda-scaled JtQJ
12:42:53,8.4e-06,starting REDSVD
12:42:53,0.0004633,retrieving REDSVD components
12:42:53,2.23e-05,triming REDSVD components to 25elements
12:42:53,1.7e-05,done REDSVD
12:42:53,9.5e-06,SVD factorization complete
12:42:53,0.0025753,commencing linear algebra multiplication to compute ugrade
12:42:53,1.32e-05,S info: rows = 27: cols = 27: size = 729: nonzeros = 27Vt info: rows = 25: cols = 27: size = 675: nonzeros = 675
12:42:53,1.13e-05,U info: rows = 27: cols = 25: size = 675: nonzeros = 675
12:42:53,1.08e-05,jac info: rows = 178: cols = 27: size = 4806: nonzeros = 453
12:42:53,6.23e-05,linear algebra multiplication to compute ugrade complete
12:42:53,0.0002863,commencing check of parameter bounds
12:42:53,7.05e-05,limiting out of bounds pars
12:42:53,9.12e-05,change limit/bound enforement for lambda 0.1: upper change limit,KS_21, scaling factor: 7.67697e-07
12:42:53,0.0005289,checking for denormal floating point values
12:42:53,1.79e-05,transforming upgrade pars to model pars
12:42:53,3.64e-05,writing upgrade vector to csv file
12:42:53,0.0056177,beginning upgrade vector calculations, lambda = 1
12:42:53,0.0001074,commencing calculation of upgrade vector
