parnme,partrans,parchglim,parval1,parlbnd,parubnd,pargp,scale,offset,dercom,extra
jh_coef_mult_10_22,fixed,factor,1.0,0.1,5.0,prms_jh_coef,1.0,0.0,1,
jh_coef_mult_11_01,fixed,factor,1.0,0.1,5.0,prms_jh_coef,1.0,0.0,1,
jh_coef_mult_11_02,fixed,factor,1.0,0.1,5.0,prms_jh_coef,1.0,0.0,1,
jh_coef_mult_11_03,fixed,factor,1.0,0.1,5.0,prms_jh_coef,1.0,0.0,1,
jh_coef_mult_11_04,fixed,factor,1.0,0.1,5.0,prms_jh_coef,1.0,0.0,1,
jh_coef_mult_11_05,fixed,factor,1.0,0.1,5.0,prms_jh_coef,1.0,0.0,1,
jh_coef_mult_11_06,fixed,factor,1.0,0.1,5.0,prms_jh_coef,1.0,0.0,1,
jh_coef_mult_11_07,fixed,factor,1.0,0.1,5.0,prms_jh_coef,1.0,0.0,1,
jh_coef_mult_11_08,fixed,factor,1.0,0.1,5.0,prms_jh_coef,1.0,0.0,1,
jh_coef_mult_11_09,fixed,factor,1.0,0.1,5.0,prms_jh_coef,1.0,0.0,1,
jh_coef_mult_11_10,fixed,factor,1.0,0.1,5.0,prms_jh_coef,1.0,0.0,1,
jh_coef_mult_11_11,fixed,factor,1.0,0.1,5.0,prms_jh_coef,1.0,0.0,1,
jh_coef_mult_11_12,fixed,factor,1.0,0.1,5.0,prms_jh_coef,1.0,0.0,1,
jh_coef_mult_11_13,fixed,factor,1.0,0.1,5.0,prms_jh_coef,1.0,0.0,1,
jh_coef_mult_11_14,fixed,factor,1.0,0.1,5.0,prms_jh_coef,1.0,0.0,1,
jh_coef_mult_11_15,fixed,factor,1.0,0.1,5.0,prms_jh_coef,1.0,0.0,1,
jh_coef_mult_11_16,fixed,factor,1.0,0.1,5.0,prms_jh_coef,1.0,0.0,1,
jh_coef_mult_11_17,fixed,factor,1.0,0.1,5.0,prms_jh_coef,1.0,0.0,1,
jh_coef_mult_11_18,fixed,factor,1.0,0.1,5.0,prms_jh_coef,1.0,0.0,1,
jh_coef_mult_11_19,fixed,factor,1.0,0.1,5.0,prms_jh_coef,1.0,0.0,1,
jh_coef_mult_11_20,fixed,factor,1.0,0.1,5.0,prms_jh_coef,1.0,0.0,1,
jh_coef_mult_11_21,fixed,factor,1.0,0.1,5.0,prms_jh_coef,1.0,0.0,1,
jh_coef_mult_11_22,fixed,factor,1.0,0.1,5.0,prms_jh_coef,1.0,0.0,1,
jh_coef_mult_12_01,fixed,factor,1.0,0.1,5.0,prms_jh_coef,1.0,0.0,1,
jh_coef_mult_12_02,fixed,factor,1.0,0.1,5.0,prms_jh_coef,1.0,0.0,1,
jh_coef_mult_12_03,fixed,factor,1.0,0.1,5.0,prms_jh_coef,1.0,0.0,1,
jh_coef_mult_12_04,fixed,factor,1.0,0.1,5.0,prms_jh_coef,1.0,0.0,1,
jh_coef_mult_12_05,fixed,factor,1.0,0.1,5.0,prms_jh_coef,1.0,0.0,1,
jh_coef_mult_12_06,fixed,factor,1.0,0.1,5.0,prms_jh_coef,1.0,0.0,1,
jh_coef_mult_12_07,fixed,factor,1.0,0.1,5.0,prms_jh_coef,1.0,0.0,1,
jh_coef_mult_12_08,fixed,factor,1.0,0.1,5.0,prms_jh_coef,1.0,0.0,1,
jh_coef_mult_12_09,fixed,factor,1.0,0.1,5.0,prms_jh_coef,1.0,0.0,1,
jh_coef_mult_12_10,fixed,factor,1.0,0.1,5.0,prms_jh_coef,1.0,0.0,1,
jh_coef_mult_12_11,fixed,factor,1.0,0.1,5.0,prms_jh_coef,1.0,0.0,1,
jh_coef_mult_12_12,fixed,factor,1.0,0.1,5.0,prms_jh_coef,1.0,0.0,1,
jh_coef_mult_12_13,fixed,factor,1.0,0.1,5.0,prms_jh_coef,1.0,0.0,1,
jh_coef_mult_12_14,fixed,factor,1.0,0.1,5.0,prms_jh_coef,1.0,0.0,1,
jh_coef_mult_12_15,fixed,factor,1.0,0.1,5.0,prms_jh_coef,1.0,0.0,1,
jh_coef_mult_12_16,fixed,factor,1.0,0.1,5.0,prms_jh_coef,1.0,0.0,1,
jh_coef_mult_12_17,fixed,factor,1.0,0.1,5.0,prms_jh_coef,1.0,0.0,1,
jh_coef_mult_12_18,fixed,factor,1.0,0.1,5.0,prms_jh_coef,1.0,0.0,1,
jh_coef_mult_12_19,fixed,factor,1.0,0.1,5.0,prms_jh_coef,1.0,0.0,1,
jh_coef_mult_12_20,fixed,factor,1.0,0.1,5.0,prms_jh_coef,1.0,0.0,1,
jh_coef_mult_12_21,fixed,factor,1.0,0.1,5.0,prms_jh_coef,1.0,0.0,1,
jh_coef_mult_12_22,fixed,factor,1.0,0.1,5.0,prms_jh_coef,1.0,0.0,1,
ks_001,log,factor,498.94158936,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_002,fixed,factor,0.0021150300745,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_003,fixed,factor,0.1826030463,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_004,log,factor,315.05010986,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_005,log,factor,500.0,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_006,log,factor,23.277801514,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_007,log,factor,4.170000102e-05,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_008,log,factor,0.032615996897,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_009,log,factor,0.79829746485,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_010,log,factor,0.00031569899875,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_011,log,factor,186.46861267,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_012,log,factor,257.54309082,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_013,log,factor,0.00024811105686,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_014,log,factor,178.79179382,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_015,log,factor,0.00014886901772,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_016,fixed,factor,44.260501862,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_017,fixed,factor,0.26672196388,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_018,fixed,factor,0.35656499863,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_019,fixed,factor,7.004650116,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_020,log,factor,3.9836313725,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_021,log,factor,10.749897957,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_022,log,factor,0.19317269325,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_023,log,factor,285.63082886,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_024,log,factor,0.57647067308,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_025,log,factor,0.0022178797517,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_026,log,factor,44.350696564,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_027,log,factor,0.0020194102544,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_028,log,factor,12.675580025,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_029,log,factor,1.5924651623,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_030,log,factor,7.5500001913e-06,6.7950001721e-06,500.0,upw_ks,1.0,0.0,1,
ks_031,log,factor,435.54129028,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_032,fixed,factor,3.3800002711e-05,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_033,fixed,factor,0.018312597647,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_034,fixed,factor,14.353002548,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_035,log,factor,0.00079145602649,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_036,log,factor,70.012145996,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_037,log,factor,0.46551701427,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_038,log,factor,8.2100013969e-06,7.3890012573e-06,500.0,upw_ks,1.0,0.0,1,
ks_039,fixed,factor,3.4000000596e-05,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_040,fixed,factor,0.19990199804,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_041,fixed,factor,0.40220099688,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_042,fixed,factor,0.36328503489,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_043,log,factor,54.356494904,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_044,log,factor,0.00088164204499,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_045,log,factor,0.0054841795936,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_046,log,factor,6.0222001076,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_047,log,factor,0.7508893609,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_048,log,factor,27.402500153,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_049,log,factor,12.942000389,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_050,log,factor,9.862780571,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_051,log,factor,47.272293091,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_052,log,factor,0.0058545204811,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_053,log,factor,341.37139893,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_054,fixed,factor,0.0026769004762,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_055,fixed,factor,0.75126796961,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_056,fixed,factor,10.856500626,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_057,fixed,factor,1.3422800303,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_058,log,factor,0.032538648695,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_059,log,factor,2.7800003863e-06,2.5020003477e-06,500.0,upw_ks,1.0,0.0,1,
ks_060,log,factor,289.17129517,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_061,log,factor,213.70701599,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_062,log,factor,0.43460598588,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_063,log,factor,0.31118771434,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_064,log,factor,0.0062364600599,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_065,log,factor,1.8599995428e-06,1.6739995885e-06,500.0,upw_ks,1.0,0.0,1,
ks_066,log,factor,0.21866029501,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_067,log,factor,256.48196411,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_068,log,factor,13.931200981,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_069,log,factor,3.6491785049,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_070,log,factor,0.0011898200028,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_071,log,factor,7.4600002336e-06,6.7140002102e-06,500.0,upw_ks,1.0,0.0,1,
ks_072,fixed,factor,0.00020295599825,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_073,log,factor,159.23770142,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_074,log,factor,0.0046367784962,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_075,log,factor,2.5259268284,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_076,log,factor,0.0052388501354,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_077,log,factor,0.4515388608,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_078,log,factor,0.016559645534,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_079,log,factor,10.508599281,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_080,log,factor,500.0,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_081,log,factor,0.38958379626,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_082,log,factor,5.5423383713,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_083,log,factor,5.7599802017,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_084,log,factor,0.65096122026,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_085,log,factor,8.6600011855e-06,7.7940010669e-06,500.0,upw_ks,1.0,0.0,1,
ks_086,log,factor,11.298200607,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_087,log,factor,24.099918365,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_088,log,factor,12.690020561,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_089,log,factor,1.1299999869e-06,1.0169999882e-06,500.0,upw_ks,1.0,0.0,1,
ks_090,log,factor,499.13720703,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_091,log,factor,154.82701111,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_092,fixed,factor,6.1699996877e-05,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_093,log,factor,1.6149499416,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_094,log,factor,5.1942100525,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_095,fixed,factor,3.8099999074e-05,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_096,log,factor,0.0034873497207,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_097,log,factor,2.7999999475e-06,2.5199999527e-06,500.0,upw_ks,1.0,0.0,1,
ks_098,log,factor,0.33804029226,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_099,log,factor,36.574100494,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_100,log,factor,0.0039411704056,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_101,fixed,factor,0.00015485800395,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_102,fixed,factor,2.7400003091e-05,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_103,log,factor,0.01357860025,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_104,log,factor,0.0058848005719,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_105,log,factor,0.0050854990259,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_106,log,factor,173.09080505,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_107,log,factor,0.0038627767935,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_108,log,factor,0.00023450302251,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_109,log,factor,2.1330959797,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_110,log,factor,25.194440842,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_111,log,factor,24.653198242,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_112,log,factor,148.84127808,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_113,log,factor,0.60365587473,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_114,log,factor,69.195495605,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_115,log,factor,78.101905823,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_116,log,factor,82.109802246,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_117,log,factor,0.051359705627,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_118,log,factor,0.00024148802913,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_119,log,factor,0.017035497352,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_120,log,factor,279.40701294,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_121,log,factor,14.344198227,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_122,log,factor,52.737060547,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_123,log,factor,0.00021518698486,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_124,log,factor,0.053023949265,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_125,log,factor,446.89398193,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_126,log,factor,109.69389343,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_127,log,factor,399.67797852,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_128,log,factor,12.018079758,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_129,log,factor,240.8717804,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_130,log,factor,32.60760498,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_131,log,factor,0.00020027700521,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_132,log,factor,55.355449677,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_133,log,factor,0.18144309521,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_134,log,factor,2.9261078835,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_135,log,factor,6.8235087395,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_136,log,factor,1.2199999219e-05,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_137,log,factor,1860.5209961,1e-05,2046.5730957,upw_ks,1.0,0.0,1,
ks_138,log,factor,77.006217957,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_139,log,factor,1.4731280804,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_140,log,factor,494.56692505,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_141,log,factor,0.077941358089,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_142,log,factor,0.00065649102908,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_143,log,factor,150.09031677,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_144,log,factor,18.248132706,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_145,log,factor,45.536331177,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_146,log,factor,313.2277832,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_147,log,factor,18.146760941,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_148,log,factor,0.00016344101459,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_149,log,factor,3.2500000088e-05,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_150,log,factor,499.48883057,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_151,log,factor,0.12294109911,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_152,log,factor,9.8999987586e-07,8.9099988827e-07,500.0,upw_ks,1.0,0.0,1,
ks_153,log,factor,16.061647415,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_154,log,factor,25.319049835,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_155,log,factor,0.015183530748,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_156,log,factor,0.00035455400939,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_157,log,factor,92.168937683,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_158,log,factor,227.10400391,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_159,log,factor,0.133007586,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_160,log,factor,56.250202179,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_161,log,factor,74.911987305,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_162,log,factor,171.65049744,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_163,log,factor,1.9298170805,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_164,log,factor,5.6556777954,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_165,log,factor,0.00027216298622,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_166,log,factor,0.00056886702077,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_167,log,factor,26.772512436,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_168,log,factor,0.00039782997919,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_169,log,factor,330.64538574,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_170,log,factor,5.9900001361e-05,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_171,log,factor,0.0024040390272,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_172,log,factor,4.1966371536,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_173,log,factor,10.001830101,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_174,log,factor,89.644958496,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_175,log,factor,0.0024394639768,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_176,log,factor,0.0048867096193,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_177,log,factor,14.382060051,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_178,log,factor,239.35679626,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_179,log,factor,6.3156123161,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_180,log,factor,1083.5899658,1e-05,1191.9489624,upw_ks,1.0,0.0,1,
ks_181,log,factor,19.890779495,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_182,log,factor,412.34020996,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_183,log,factor,1.1196160316,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_184,log,factor,0.0003023960162,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_185,log,factor,0.10575428605,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_186,log,factor,1.6064203978,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_187,log,factor,21.039958954,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_188,log,factor,12.14909935,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_189,log,factor,0.030998315662,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_190,log,factor,0.0037961828057,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_191,log,factor,0.30150416493,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_192,log,factor,0.00059780303854,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_193,log,factor,0.13003049791,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_194,log,factor,1.0300000213e-05,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_195,log,factor,21.747848511,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_196,log,factor,0.0002361079969,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_197,log,factor,184.0606842,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_198,log,factor,0.093938700855,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_199,log,factor,0.004306636285,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_200,log,factor,4.8799989827e-07,4.3919990844e-07,500.0,upw_ks,1.0,0.0,1,
ks_201,log,factor,2.6899997465e-05,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_202,log,factor,0.80539518595,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_203,log,factor,0.00021387198649,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_204,log,factor,0.0012182347709,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_205,log,factor,168.51570129,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_206,log,factor,6.5300014285e-07,5.8770012856e-07,500.0,upw_ks,1.0,0.0,1,
ks_207,log,factor,303.17514038,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_208,log,factor,1.009999778e-05,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_209,log,factor,0.0011858552461,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_210,log,factor,7.3800008977e-05,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_211,log,factor,6.9399989115e-06,6.2459990204e-06,500.0,upw_ks,1.0,0.0,1,
ks_212,log,factor,0.00018919400463,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_213,log,factor,50.141925812,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_214,log,factor,1.4400001191e-06,1.2960001072e-06,500.0,upw_ks,1.0,0.0,1,
ks_215,log,factor,0.57262039185,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_216,log,factor,9.1234254837,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_217,log,factor,100.70500183,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_218,log,factor,0.15063914657,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_219,log,factor,4.1399995098e-05,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_220,log,factor,45.436393738,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_221,log,factor,8.6899992311e-05,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_222,log,factor,59.870109558,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_223,log,factor,1.7252299786,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_224,log,factor,1.6272336245,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_225,log,factor,0.0033204001375,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_226,log,factor,0.011647230014,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_227,log,factor,2.2800000806e-05,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_228,log,factor,50.559925079,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_229,log,factor,0.012928799726,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_230,log,factor,3.4400003642e-05,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_231,log,factor,6.2400004026e-06,5.6160003624e-06,500.0,upw_ks,1.0,0.0,1,
ks_232,log,factor,178.05601501,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_233,log,factor,2.1500001822e-05,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_371,log,factor,69.938049316,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_372,fixed,factor,0.0039887800813,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_373,log,factor,5.0499998906e-05,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_374,log,factor,0.58050817251,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_375,log,factor,0.23225662112,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_376,log,factor,0.16854000092,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_377,log,factor,74.980628967,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_378,log,factor,0.57294178009,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_379,log,factor,5.5107693672,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_381,log,factor,0.33105710149,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_384,log,factor,1.2199999446e-06,1.0979999502e-06,500.0,upw_ks,1.0,0.0,1,
ks_385,log,factor,0.40500670671,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_386,log,factor,1.2000001334e-05,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_389,log,factor,148.08598328,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_392,fixed,factor,0.0012196400203,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_393,log,factor,1.0812200308,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_394,log,factor,2.2708399296,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_395,fixed,factor,0.00073027895996,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_396,log,factor,9.960000898e-05,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_397,log,factor,0.63170301914,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_398,log,factor,0.45672270656,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_399,log,factor,0.00038071797462,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_400,log,factor,200.57752991,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_401,fixed,factor,0.0025797800627,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_402,fixed,factor,0.00050629902398,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_403,log,factor,154.7118988,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_404,log,factor,8.1799989857e-05,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_405,log,factor,2.8578600883,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_406,log,factor,152.02859497,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_407,log,factor,0.00032897599158,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_484,log,factor,0.028735505417,1e-05,500.0,upw_ks,1.0,0.0,1,
ks_485,log,factor,7.3309907913,1e-05,500.0,upw_ks,1.0,0.0,1,
