OBJECTID_1,Join_Count,TARGET_FID,OBJECTID,Join_Cou_1,TARGET_F_1,ORIG_FID,HRU_ID,HRUTYPE_IN,HRU_TYPE,DEM_MEAN,DEM_MEDIAN,DEM_MIN,DEM_MAX,DEM_ADJ,DEM_FLOWAC,DEM_SUM,DEM_COUNT,DEM_SINK8,DEM_SINK4,CRT_ELEV,CRT_FILL,DEM_ASPECT,DEM_SLP_D,DEM_SLP_R,DEM_SLP_P,DEM_FEET,HRU_AREA,HRU_ROW,HRU_COL,HRU_X,HRU_Y,HRU_LAT,HRU_LON,LAKE_ID,LAKE_AREA,ISEG,IRUNBOUND,FLOW_DIR,KRCH,IRCH,JRCH,IREACH,RCHLEN,MAXREACH,OUTSEG,IUPSEG,SUB_BASIN,SEG_BASIN,OUTFLOWHRU,STRM_TOP,STRM_SLOPE,PPT_ZONE,JH_TMAX,JH_TMIN,JH_COEF,SNAREA_THR,TMAX_ADJ,TMIN_ADJ,COV_TYPE,COVDEN_SUM,COVDEN_WIN,RAD_TRNCF,SNOW_INTCP,SRAIN_INTC,WRAIN_INTC,AWC,CLAY_PCT,SAND_PCT,KSAT,SOIL_DEPTH,ROOT_DEPTH,SOIL_TYPE,MOIST_INIT,MOIST_MAX,RECHR_INIT,RECHR_MAX,SSR2G_RATE,SLOWCOEF_L,SLOWCOEF_S,FASTCOEF_L,FASTCOEF_S,IMPERV_PCT,CAREA_MAX,PPT_01,PPT_02,PPT_03,PPT_04,PPT_05,PPT_06,PPT_07,PPT_08,PPT_09,PPT_10,PPT_11,PPT_12,PPT_14,TMAX_01,TMAX_02,TMAX_03,TMAX_04,TMAX_05,TMAX_06,TMAX_07,TMAX_08,TMAX_09,TMAX_10,TMAX_11,TMAX_12,TMAX_14,TMIN_01,TMIN_02,TMIN_03,TMIN_04,TMIN_05,TMIN_06,TMIN_07,TMIN_08,TMIN_09,TMIN_10,TMIN_11,TMIN_12,TMIN_14,PPT_RT_01,PPT_RT_02,PPT_RT_03,PPT_RT_04,PPT_RT_05,PPT_RT_06,PPT_RT_07,PPT_RT_08,PPT_RT_09,PPT_RT_10,PPT_RT_11,PPT_RT_12,TZONES,Input_FID,Station_Na,Shape_Leng,OID_,HRU_ID_1,subbasin,hru_psta,Name,FolderPath,SymbolID,AltMode,Base,Snippet,PopupInfo,HasLabel,LabelID,ZONE_VALUE,Shape_Le_1,Shape_Area,Gage_Name
11,1,37822,37823,1,10,37822,66159,1,1,53.52239731260,0.00000000000,49.53420639040,56.63078689580,50.36999893190,50.36578117300,6151863928.07000000000,122143721.09000000000,0.00000000000,0.00000000000,50.37000000000,0.00000000000,45,2.22027158878,0.03875104951,0.03877045793,0.00000000000,22.23948433210,262,126,503550,4283250,38.69786501350,-122.95917607400,0,0.00000000000,289,289,1,1,262,126,2,362,2,292,0,16,434,0,49.37000000000,0.00000000000,1,32.23680000000,11.30100000000,22.08610000000,0.00000000000,-0.17200000000,-0.17200000000,2,0.27950000000,0.12525000000,0.72452000000,0.01790000000,0.01790000000,0.01790000000,0.09444440000,12.58890000000,64.13330000000,41.83670000000,0.00000000000,16.26000000000,1.00000000000,0.12066700000,1.20667000000,0.13600000000,1.36000000000,64.97810000000,0.00098272300,0.00000000000,0.00000000000,0.00000000000,0.01922220000,0.98077800000,208.87500000000,197.45700000000,161.80300000000,63.72010000000,35.32430000000,5.42012000000,0.50665600000,2.15920000000,8.88819000000,51.70890000000,128.72400000000,228.62300000000,0.00000000000,13.91840000000,16.32280000000,18.77910000000,22.03960000000,26.02390000000,29.65480000000,32.21340000000,32.23680000000,30.17120000000,25.56400000000,18.27790000000,13.81480000000,0.00000000000,3.39376000000,4.40681000000,5.41422000000,6.59780000000,8.88433000000,11.17840000000,11.68020000000,11.30100000000,10.50940000000,8.39659000000,5.52809000000,3.14630000000,0.00000000000,0.96204800000,1.05337000000,0.98647100000,0.89731600000,0.81153600000,0.58655900000,0.60684000000,1.34208000000,0.71993100000,0.96703500000,0.93516100000,1.06710000000,0,0,Healdsburg,2.66402765766,66158,66159,14,6,11465200,Document,0,-1,0.00000000000,,"<TABLE><TR><TD NOWRAP><B>Site:</B>11465200</TD></TR><TR><TD NOWRAP><B>Site Name:</B>DRY C NR GEYSERVILLE CA</TD></TR><TR><TD><A HREF=""http://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11465200"">Access Data</A></TD></TR></TABLE>",-1,0,22,1200.00000000000,0.30883700577,DRY_C_NR_GEYSERVILLE
12,1,39105,39106,1,11,39105,64912,1,1,62.21167536420,0.00000000000,60.35418701170,62.97786712650,60.50999832150,60.51265793330,6193164210.97000000000,102344937.77800000000,0.00000000000,0.00000000000,60.51000000000,0.00000000000,45,0.33631800742,0.00586985656,0.00586992398,0.00000000000,22.23948433210,257,144,508950,4284750,38.71134454700,-122.89705839300,0,0.00000000000,278,278,1,1,257,144,1,512,3,282,0,11,434,0,59.51000000000,0.00000000000,1,31.46790000000,11.72630000000,22.08610000000,0.00000000000,-0.99711100000,-0.99711100000,2,0.24650000000,0.09420000000,0.78774900000,0.01100000000,0.01100000000,0.01100000000,0.06000000000,11.80000000000,52.10000000000,28.00000000000,0.00000000000,9.90000000000,1.00000000000,0.06000000000,0.60000000000,0.07200000000,0.72000000000,44.97540000000,0.00009965110,0.00000000000,0.00000000000,0.00000000000,0.16913300000,0.83086700000,199.95000000000,188.35600000000,142.67900000000,65.30010000000,36.90020000000,5.50980000000,0.50008300000,2.00294000000,8.91972000000,53.38390000000,124.54400000000,195.15300000000,0.00000000000,13.98830000000,16.31480000000,18.70540000000,21.55860000000,25.48590000000,29.06020000000,31.46790000000,31.40030000000,29.64360000000,25.24380000000,18.30070000000,13.84070000000,0.00000000000,3.41639000000,4.44180000000,5.53398000000,6.62572000000,8.83219000000,11.09070000000,11.72630000000,11.41920000000,10.65090000000,8.53010000000,5.63474000000,3.27985000000,0.00000000000,0.92094000000,1.00482000000,0.86987700000,0.91956600000,0.84774100000,0.59626400000,0.59896700000,1.24495000000,0.72248400000,0.99836000000,0.90479400000,0.91087900000,0,0,Healdsburg,2.66402765766,64911,64912,9,6,11463500,Document,0,-1,0.00000000000,,"<TABLE><TR><TD NOWRAP><B>Site:</B>11463500</TD></TR><TR><TD NOWRAP><B>Site Name:</B>RUSSIAN R A GEYSERVILLE CA</TD></TR><TR><TD><A HREF=""http://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11463500"">Access Data</A></TD></TR></TABLE>",-1,0,17,1200.00000000000,0.30883700577,RUSSIAN_R_GEYSERVILLE
13,1,47228,47229,1,12,47228,56843,1,1,472.36200086800,0.00000000000,433.03060913100,556.22320556600,440.67001342800,440.67298826700,4981227478.27000000000,11303682.34700000000,0.00000000000,0.00000000000,440.67000000000,0.00000000000,45,23.14272444450,0.40391673944,0.42741777321,0.00000000000,22.23948433200,225,171,517050,4294350,38.79773758020,-122.80365688900,0,0.00000000000,219,219,32,1,225,171,5,424,26,207,0,9,434,0,439.67000000000,0.00000000000,1,31.50660000000,15.07180000000,22.08610000000,0.00000000000,-0.20688900000,-0.20688900000,4,0.41550000000,0.34830000000,0.49137400000,0.02420000000,0.02420000000,0.02420000000,0.16444400000,25.80000000000,42.42220000000,8.49989000000,0.00000000000,22.74000000000,2.00000000000,0.29800000000,2.98000000000,0.19600000000,1.96000000000,8.18642000000,0.00202549000,0.00000000000,0.00000000000,0.00000000000,0.02627780000,0.97372200000,213.43300000000,214.45600000000,155.33500000000,72.11210000000,42.83850000000,8.75927000000,0.86828900000,3.57095000000,12.85870000000,56.36140000000,137.26700000000,221.67600000000,0.00000000000,12.43870000000,13.03800000000,15.38300000000,18.52960000000,22.88970000000,27.54350000000,31.50660000000,31.46840000000,28.92830000000,23.06440000000,15.80160000000,12.00750000000,0.00000000000,4.70893000000,4.94853000000,5.77179000000,6.30710000000,9.43069000000,12.37160000000,15.07180000000,14.64690000000,14.08920000000,10.75480000000,7.00211000000,4.58888000000,0.00000000000,0.98304100000,1.14406000000,0.94703800000,1.01549000000,0.98416600000,0.94791900000,1.03998000000,2.21957000000,1.04154000000,1.05404000000,0.99722500000,1.03467000000,0,0,Healdsburg,2.66402765766,56842,56843,7,6,11463170,Document,0,-1,0.00000000000,,"<TABLE><TR><TD NOWRAP><B>Site:</B>11463170</TD></TR><TR><TD NOWRAP><B>Site Name:</B>BIG SULPHUR C A G RESORT NR CLOVERDALE CA</TD></TR><TR><TD><A HREF=""http://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11463170"">Access Data</A></TD></TR><",-1,0,15,1200.00000000000,0.30883700577,BIG_SULPHUR_C_A_G_RESORT_NR_CLOVERDALE
14,1,49702,49703,1,13,49702,54257,1,1,114.30145428100,0.00000000000,97.60463714600,200.98307800300,98.61000061040,98.60591677450,5950180984.05000000000,60343042.06770000000,0.00000000000,0.00000000000,98.61000000000,0.00000000000,315,14.17984292020,0.24748494637,0.25266460109,0.00000000000,22.23948433200,215,115,500250,4297350,38.82493744700,-122.99711997200,0,0.00000000000,215,215,16,1,215,115,2,300,4,214,0,10,434,0,97.61000000000,0.00000000000,1,33.04270000000,12.35590000000,22.08610000000,0.00000000000,-0.37822200000,-0.37822200000,4,0.30750000000,0.24930000000,0.61423500000,0.02280000000,0.02280000000,0.02280000000,0.09000000000,14.10000000000,60.06670000000,40.31490000000,0.00000000000,20.64000000000,1.00000000000,0.16400000000,1.64000000000,0.10000000000,1.00000000000,49.01790000000,0.00598785000,0.00000000000,0.00000000000,0.00000000000,0.07541110000,0.92458900000,226.19500000000,201.08600000000,149.79500000000,78.88960000000,40.61680000000,6.69423000000,0.44646800000,2.76825000000,11.28040000000,54.89630000000,149.48000000000,231.03300000000,0.00000000000,13.94950000000,15.98530000000,18.48520000000,21.87590000000,26.05620000000,30.17130000000,33.04270000000,32.95630000000,30.83320000000,25.72280000000,17.91390000000,13.50720000000,0.00000000000,3.29250000000,4.23917000000,5.45486000000,6.57109000000,8.94644000000,11.39640000000,12.35590000000,11.93880000000,11.03410000000,8.71235000000,5.67247000000,3.25371000000,0.00000000000,1.04182000000,1.07273000000,0.91326200000,1.11093000000,0.93312500000,0.72444200000,0.53475000000,1.72064000000,0.91369600000,1.02664000000,1.08595000000,1.07835000000,0,2,Sanel Valley,2.73587224451,54256,54257,8,5,11463200,Document,0,-1,0.00000000000,,"<TABLE><TR><TD NOWRAP><B>Site:</B>11463200</TD></TR><TR><TD NOWRAP><B>Site Name:</B>BIG SULPHUR C NR CLOVERDALE CA</TD></TR><TR><TD><A HREF=""http://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11463200"">Access Data</A></TD></TR></TABLE>",-1,0,16,1200.00000000000,0.33365762082,BIG_SULPHUR_C_NR_CLOVERDALE
15,1,54746,54747,1,14,54746,49181,1,1,136.04374757600,0.00000000000,112.34143066400,195.13017272900,113.69000244100,113.69212440800,44360699012.20000000000,390182690.69400000000,0.00000000000,0.00000000000,113.69000000000,0.00000000000,0,16.23961657940,0.28343477857,0.29127680882,0.00000000000,22.23948433210,195,99,495450,4303350,38.87899521970,-123.05245618800,0,0.00000000000,185,185,1,1,195,99,4,300,10,189,0,8,434,0,112.69000000000,0.00000000000,1,33.14730000000,12.45530000000,22.08610000000,0.00000000000,-0.72444400000,-0.72444400000,2,0.24400000000,0.11760000000,0.74342900000,0.01840000000,0.01840000000,0.01840000000,0.08444440000,15.12220000000,33.32220000000,5.92356000000,0.00000000000,17.08000000000,2.00000000000,0.14222200000,1.42222000000,0.15200000000,1.52000000000,6.85823000000,0.00100439000,0.00000000000,0.00000000000,0.00000000000,0.00962222000,0.99037800000,211.66700000000,171.50300000000,159.95600000000,68.07510000000,43.92640000000,9.26085000000,0.80365500000,1.57040000000,13.09210000000,49.14230000000,133.19100000000,204.06500000000,0.00000000000,13.77210000000,15.72570000000,18.21070000000,20.98510000000,25.29940000000,29.44860000000,33.14730000000,32.86290000000,30.92310000000,25.53030000000,17.61440000000,13.22860000000,0.00000000000,3.05215000000,3.95767000000,4.98874000000,6.10074000000,8.56026000000,11.08290000000,12.45530000000,11.90240000000,10.63270000000,8.11831000000,5.15601000000,2.78494000000,0.00000000000,0.97490700000,0.91491700000,0.97521100000,0.95864400000,1.00916000000,1.00220000000,0.96256600000,0.97610100000,1.06044000000,0.91903600000,0.96761300000,0.95247500000,0,2,Sanel Valley,2.73587224451,49180,49181,6,5,11463000,Document,0,-1,0.00000000000,,"<TABLE><TR><TD NOWRAP><B>Site:</B>11463000</TD></TR><TR><TD NOWRAP><B>Site Name:</B>RUSSIAN R NR CLOVERDALE CA</TD></TR><TR><TD><A HREF=""http://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11463000"">Access Data</A></TD></TR></TABLE>",-1,0,14,1200.00000000000,0.33365762082,RUSSIAN_R_NR_CLOVERDALE
16,1,68639,68640,1,15,68639,35244,1,1,182.81723310700,0.00000000000,157.67475891100,246.47720336900,157.74000549300,157.74049743400,8879292254.01000000000,56290504.96520000000,0.00000000000,0.00000000000,157.74000000000,0.00000000000,225,12.52280084500,0.21856410632,0.22211220797,0.00000000000,22.23948433200,140,77,488850,4319850,39.02762446460,-123.12881523000,0,0.00000000000,134,134,4,1,140,77,1,512,4,136,0,7,434,0,156.74000000000,0.00000000000,1,33.34080000000,12.72510000000,22.08610000000,0.00000000000,1.33044000000,1.33044000000,2,0.35750000000,0.21660000000,0.61073900000,0.02360000000,0.02360000000,0.02360000000,0.10777800000,17.14440000000,43.07780000000,11.66110000000,0.00000000000,21.38000000000,2.00000000000,0.25000000000,2.50000000000,0.17600000000,1.76000000000,14.72330000000,0.00153304000,0.00000000000,0.00000000000,0.00000000000,0.01215560000,0.98784400000,188.22100000000,193.80500000000,133.61800000000,69.66570000000,34.64240000000,7.73787000000,0.47859100000,1.48711000000,11.75020000000,52.74910000000,124.62900000000,187.29400000000,0.00000000000,13.71050000000,15.45140000000,17.86480000000,19.79770000000,24.41050000000,28.51620000000,33.34080000000,32.93710000000,30.52660000000,24.94540000000,17.35970000000,13.09310000000,0.00000000000,2.69790000000,3.59962000000,4.68557000000,5.78328000000,8.30413000000,10.93930000000,12.72510000000,12.03130000000,10.41500000000,7.64870000000,4.76246000000,2.43848000000,0.00000000000,0.86691800000,1.03389000000,0.81463500000,0.98104300000,0.79587000000,0.83738400000,0.57322500000,0.92433100000,0.95174900000,0.98648800000,0.90541200000,0.87419700000,0,2,Sanel Valley,2.73587224451,35243,35244,5,12,11462500,Document,0,-1,0.00000000000,,"<TABLE><TR><TD NOWRAP><B>Site:</B>11462500</TD></TR><TR><TD NOWRAP><B>Site Name:</B>RUSSIAN R NR HOPLAND CA</TD></TR><TR><TD><A HREF=""http://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11462500"">Access Data</A></TD></TR></TABLE>",-1,0,13,1200.00000000000,0.33365762082,RUSSIAN_R_NR_HOPLAND
17,1,76719,76720,1,16,76719,27132,1,1,172.82431906800,0.00000000000,171.43890380900,174.37203979500,172.19999694800,172.20491445200,32751425436.10000000000,190188680.38900000000,0.00000000000,0.00000000000,172.20000000000,0.00000000000,90,0.52887262895,0.00923056870,0.00923083087,0.00000000000,22.23948433200,108,61,484050,4329450,39.11405757580,-123.18449418300,0,0.00000000000,106,106,4,1,108,61,4,300,9,114,0,6,434,0,171.20000000000,0.00000000000,1,33.34440000000,12.99870000000,22.08610000000,0.00000000000,0.58066700000,0.58066700000,2,0.21400000000,0.08925000000,0.79305600000,0.01510000000,0.01510000000,0.01510000000,0.08888890000,8.33333000000,24.61110000000,5.00000000000,0.00000000000,13.64000000000,2.00000000000,0.12800000000,1.28000000000,0.12800000000,1.28000000000,8.00417000000,0.00002798280,0.00000000000,0.00000000000,0.00000000000,0.00657778000,0.99342200000,168.16600000000,169.45500000000,129.06200000000,69.23890000000,28.66600000000,7.50513000000,0.72912800000,1.29512000000,11.38120000000,43.75180000000,114.07700000000,182.02400000000,0.00000000000,13.70100000000,15.40570000000,17.87830000000,19.86280000000,24.50580000000,28.55770000000,33.34440000000,32.80590000000,30.52080000000,24.82450000000,17.37440000000,13.10750000000,0.00000000000,2.90112000000,3.75356000000,4.81834000000,5.92539000000,8.45495000000,11.09710000000,12.99870000000,12.24990000000,10.60970000000,7.78451000000,4.86199000000,2.53878000000,0.00000000000,0.77454800000,0.90399100000,0.78685800000,0.97503200000,0.65856900000,0.81219700000,0.87330200000,0.80499700000,0.92186100000,0.81822500000,0.82875300000,0.84959900000,0,1,Ukiah,2.11487141241,27131,27132,4,11,11462080,Document,0,-1,0.00000000000,,"<TABLE><TR><TD NOWRAP><B>Site:</B>11462080</TD></TR><TR><TD NOWRAP><B>Site Name:</B>RUSSIAN R NR TALMAGE CA</TD></TR><TR><TD><A HREF=""http://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11462080"">Access Data</A></TD></TR></TABLE>",-1,0,12,1200.00000000000,0.18489544008,RUSSIAN_R_NR_TALMAG
18,1,84306,84307,1,17,84306,19539,1,1,191.10434894100,0.00000000000,188.30781555200,197.54290771500,188.83000183100,188.68426831300,14725651077.90000000000,78043873.02430000000,0.00000000000,0.00000000000,188.83000000000,0.00000000000,90,1.96787055809,0.03434582049,0.03435933205,0.00000000000,22.23948433200,78,58,483150,4338450,39.19514022420,-123.19512831800,0,0.00000000000,69,69,8,1,78,58,4,362,5,76,0,3,434,0,187.83000000000,0.00000000000,1,33.31340000000,12.81800000000,22.08610000000,0.00000000000,0.27133300000,0.27133300000,2,0.20350000000,0.08135000000,0.81644000000,0.01220000000,0.01220000000,0.01220000000,0.07000000000,5.14444000000,61.73330000000,41.81640000000,0.00000000000,11.06000000000,1.00000000000,0.04600000000,0.46000000000,0.09000000000,0.90000000000,65.24420000000,0.00087063100,0.00000000000,0.00000000000,0.00000000000,0.19538900000,0.80461100000,174.21500000000,158.54600000000,127.85700000000,64.27180000000,27.84860000000,7.78136000000,0.89247700000,1.53134000000,10.83960000000,43.12130000000,121.70100000000,182.03800000000,0.00000000000,13.66420000000,15.36070000000,17.81320000000,19.85420000000,24.37730000000,28.51180000000,33.31340000000,33.00200000000,30.70610000000,25.07160000000,17.33590000000,13.06490000000,0.00000000000,2.71636000000,3.57216000000,4.57978000000,5.63217000000,8.16947000000,10.84800000000,12.81800000000,12.08390000000,10.36490000000,7.50802000000,4.62977000000,2.31566000000,0.00000000000,0.80240900000,0.84579500000,0.77951100000,0.90508500000,0.63979000000,0.84209000000,1.06895000000,0.95182300000,0.87799200000,0.80643400000,0.88414000000,0.84966400000,0,1,Ukiah,2.11487141241,19538,19539,1,11,11461000,Document,0,-1,0.00000000000,,"<TABLE><TR><TD NOWRAP><B>Site:</B>11461000</TD></TR><TR><TD NOWRAP><B>Site Name:</B>RUSSIAN R NR UKIAH CA</TD></TR><TR><TD><A HREF=""http://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11461000"">Access Data</A></TD></TR></TABLE>",-1,0,9,1200.00000000000,0.18489544008,RUSSIAN_R_NR_UKIAH
19,1,84561,84562,1,18,84561,19288,1,1,199.13221433900,0.00000000000,194.15667724600,204.92286682100,195.50000000000,194.72153455400,5828302882.74000000000,29931475.71530000000,0.00000000000,0.00000000000,195.50000000000,0.00000000000,135,1.94206847386,0.03389548917,0.03390847603,0.00000000000,22.23948433210,77,60,483750,4338750,39.19785495450,-123.18818737600,0,0.00000000000,72,72,4,1,77,60,1,300,5,76,-1,5,434,0,194.50000000000,0.00000000000,1,33.31040000000,12.68730000000,22.08610000000,0.00000000000,0.98755600000,0.98755600000,2,0.26350000000,0.11735000000,0.74321000000,0.01330000000,0.01330000000,0.01330000000,0.11333300000,19.33330000000,41.60000000000,14.98690000000,0.00000000000,12.90000000000,2.00000000000,0.20400000000,2.04000000000,0.17600000000,1.76000000000,23.39430000000,0.00030794200,0.00000000000,0.00000000000,0.00000000000,0.06024440000,0.93975600000,173.89300000000,157.89700000000,127.86400000000,63.97400000000,27.98790000000,7.98442000000,0.93640300000,1.54120000000,10.88010000000,43.21810000000,121.99500000000,181.75700000000,0.00000000000,13.59860000000,15.31930000000,17.74230000000,19.81670000000,24.29270000000,28.47780000000,33.31040000000,33.00880000000,30.76260000000,25.09250000000,17.27080000000,13.00970000000,0.00000000000,2.56462000000,3.43355000000,4.42627000000,5.46452000000,8.01785000000,10.68140000000,12.68730000000,11.92610000000,10.19510000000,7.33927000000,4.47302000000,2.16892000000,0.00000000000,0.80092600000,0.84233300000,0.77955400000,0.90089100000,0.64299100000,0.86406500000,1.12156000000,0.95795100000,0.88127200000,0.80824400000,0.88627600000,0.84835300000,0,1,Ukiah,2.11487141241,19287,19288,3,11,11462000,Document,0,-1,0.00000000000,,"<TABLE><TR><TD NOWRAP><B>Site:</B>11462000</TD></TR><TR><TD NOWRAP><B>Site Name:</B>EF RUSSIAN R NR UKIAH CA</TD></TR><TR><TD><A HREF=""http://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11462000"">Access Data</A></TD></TR></TABLE>",-1,0,11,1200.00000000000,0.18489544008,EF_RUSSIAN_R_NR_UKIAH
20,1,89132,89133,1,19,89132,14751,1,1,257.56661556700,0.00000000000,243.90750122100,293.56817627000,251.91999816900,251.92149459200,23046600528.60000000000,91483263.72830000000,0.00000000000,0.00000000000,251.92000000000,0.00000000000,0,9.43805107540,0.16472506624,0.16623131922,0.00000000000,22.23948433210,59,77,488850,4344150,39.24659472540,-123.12921484300,0,0.00000000000,56,56,8,1,59,77,2,362,12,-1,0,4,434,0,250.92000000000,0.00000000000,1,33.11000000000,12.11390000000,22.08610000000,0.00000000000,-0.32888900000,-0.32888900000,2,0.35350000000,0.16705000000,0.65690000000,0.02090000000,0.02090000000,0.02090000000,0.11444400000,17.40000000000,46.16670000000,17.95210000000,0.00000000000,19.06000000000,2.00000000000,0.19355600000,1.93556000000,0.20600000000,2.06000000000,24.22800000000,0.00178488000,0.00000000000,0.00000000000,0.00000000000,0.02324440000,0.97675600000,197.10000000000,180.07300000000,147.56400000000,77.50890000000,43.59870000000,9.25217000000,1.83423000000,2.47001000000,12.44150000000,54.71660000000,136.36300000000,205.72100000000,0.00000000000,13.21000000000,15.03830000000,17.28130000000,19.40440000000,23.67300000000,28.17690000000,33.11000000000,32.71590000000,30.42630000000,24.66210000000,16.79940000000,12.52440000000,0.00000000000,1.75538000000,2.61654000000,3.53390000000,4.47735000000,7.01412000000,9.64896000000,12.11390000000,11.07300000000,9.20897000000,6.35826000000,3.60200000000,1.42061000000,0.00000000000,0.90781400000,0.96063500000,0.89966000000,1.09149000000,1.00163000000,1.00126000000,2.19692000000,1.53526000000,1.00774000000,1.02328000000,0.99065700000,0.96020500000,0,1,Ukiah,2.11487141241,14750,14751,2,7,11461500,Document,0,-1,0.00000000000,,"<TABLE><TR><TD NOWRAP><B>Site:</B>11461500</TD></TR><TR><TD NOWRAP><B>Site Name:</B>EF RUSSIAN R NR CALPELLA CA</TD></TR><TR><TD><A HREF=""http://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11461500"">Access Data</A></TD></TR></TABLE>",-1,0,10,1200.00000000000,0.18489544008,EF_RUSSIAN_R_NR_CALPELLA
