time,pr_day_CNRM-CM5_rcp85
2006-03-24 00:00:00+00:00,0.0
2006-03-25 00:00:00+00:00,0.0
2006-03-26 00:00:00+00:00,3.6329715e-05
2006-03-27 00:00:00+00:00,0.0
2006-03-28 00:00:00+00:00,0.0
2006-03-29 00:00:00+00:00,0.0
2006-03-30 00:00:00+00:00,0.0
2006-03-31 00:00:00+00:00,0.0
2006-04-01 00:00:00+00:00,1.4624899e-06
2006-04-02 00:00:00+00:00,0.0
2006-04-03 00:00:00+00:00,0.0
2006-04-04 00:00:00+00:00,0.0
2006-04-05 00:00:00+00:00,0.0
2006-04-06 00:00:00+00:00,0.0
2006-04-07 00:00:00+00:00,0.0
2006-04-08 00:00:00+00:00,0.0
2006-04-09 00:00:00+00:00,0.0
2006-04-10 00:00:00+00:00,2.5880872e-06
2006-04-11 00:00:00+00:00,0.0
2006-04-12 00:00:00+00:00,0.0
2006-04-13 00:00:00+00:00,0.0
2006-04-14 00:00:00+00:00,0.0
2006-04-15 00:00:00+00:00,0.0
2006-04-16 00:00:00+00:00,0.0
2006-04-17 00:00:00+00:00,0.0
2006-04-18 00:00:00+00:00,0.0
2006-04-19 00:00:00+00:00,0.0
2006-04-20 00:00:00+00:00,0.0
2006-04-21 00:00:00+00:00,0.0
2006-04-22 00:00:00+00:00,0.0
2006-04-23 00:00:00+00:00,0.0
2006-04-24 00:00:00+00:00,0.0
2006-04-25 00:00:00+00:00,0.0
2006-04-26 00:00:00+00:00,3.7718078e-07
2006-04-27 00:00:00+00:00,7.768169e-06
2006-04-28 00:00:00+00:00,3.8119676e-06
2006-04-29 00:00:00+00:00,0.0
2006-04-30 00:00:00+00:00,0.0
2006-05-01 00:00:00+00:00,0.0
2006-05-02 00:00:00+00:00,1.329578e-07
2006-05-03 00:00:00+00:00,0.0
2006-05-04 00:00:00+00:00,0.0
2006-05-05 00:00:00+00:00,0.0
2006-05-06 00:00:00+00:00,3.072177e-07
2006-05-07 00:00:00+00:00,0.0
2006-05-08 00:00:00+00:00,0.0
2006-05-09 00:00:00+00:00,0.0
2006-05-10 00:00:00+00:00,0.0
2006-05-11 00:00:00+00:00,2.5596858e-06
2006-05-12 00:00:00+00:00,3.3274548e-06
2006-05-13 00:00:00+00:00,1.0896365e-06
2006-05-14 00:00:00+00:00,0.0
2006-05-15 00:00:00+00:00,0.0
2006-05-16 00:00:00+00:00,0.0
2006-05-17 00:00:00+00:00,0.0
2006-05-18 00:00:00+00:00,0.0
2006-05-19 00:00:00+00:00,0.0
2006-05-20 00:00:00+00:00,0.0
2006-05-21 00:00:00+00:00,0.0
2006-05-22 00:00:00+00:00,0.0
2006-05-23 00:00:00+00:00,0.0
2006-05-24 00:00:00+00:00,0.0
2006-05-25 00:00:00+00:00,0.0
2006-05-26 00:00:00+00:00,0.0
2006-05-27 00:00:00+00:00,0.0
2006-05-28 00:00:00+00:00,0.0
2006-05-29 00:00:00+00:00,0.0
2006-05-30 00:00:00+00:00,0.0
2006-05-31 00:00:00+00:00,0.0
2006-06-01 00:00:00+00:00,6.9594637e-07
2006-06-02 00:00:00+00:00,0.0
2006-06-03 00:00:00+00:00,0.0
2006-06-04 00:00:00+00:00,9.752946e-08
2006-06-05 00:00:00+00:00,3.164673e-05
2006-06-06 00:00:00+00:00,3.1790474e-05
2006-06-07 00:00:00+00:00,2.0552127e-06
2006-06-08 00:00:00+00:00,0.0
2006-06-09 00:00:00+00:00,8.8626375e-06
2006-06-10 00:00:00+00:00,2.3475395e-06
2006-06-11 00:00:00+00:00,0.0
2006-06-12 00:00:00+00:00,0.0
2006-06-13 00:00:00+00:00,0.0
2006-06-14 00:00:00+00:00,0.0
2006-06-15 00:00:00+00:00,0.0
2006-06-16 00:00:00+00:00,0.0
2006-06-17 00:00:00+00:00,0.0
2006-06-18 00:00:00+00:00,0.0
2006-06-19 00:00:00+00:00,0.0
2006-06-20 00:00:00+00:00,0.0
2006-06-21 00:00:00+00:00,0.0
2006-06-22 00:00:00+00:00,0.0
2006-06-23 00:00:00+00:00,0.0
2006-06-24 00:00:00+00:00,0.0
2006-06-25 00:00:00+00:00,0.0
2006-06-26 00:00:00+00:00,0.0
2006-06-27 00:00:00+00:00,1.854906e-05
2006-06-28 00:00:00+00:00,0.0
2006-06-29 00:00:00+00:00,0.0
2006-06-30 00:00:00+00:00,0.0
2006-07-01 00:00:00+00:00,0.0
2006-07-02 00:00:00+00:00,3.834718e-06
2006-07-03 00:00:00+00:00,3.408806e-07
2006-07-04 00:00:00+00:00,0.0
2006-07-05 00:00:00+00:00,2.3960104e-07
2006-07-06 00:00:00+00:00,4.0247397e-07
2006-07-07 00:00:00+00:00,7.744484e-05
2006-07-08 00:00:00+00:00,7.264194e-07
2006-07-09 00:00:00+00:00,0.0
2006-07-10 00:00:00+00:00,0.0
2006-07-11 00:00:00+00:00,0.0
2006-07-12 00:00:00+00:00,0.0
2006-07-13 00:00:00+00:00,0.0
2006-07-14 00:00:00+00:00,0.0
2006-07-15 00:00:00+00:00,0.0
2006-07-16 00:00:00+00:00,0.0
2006-07-17 00:00:00+00:00,0.0
2006-07-18 00:00:00+00:00,0.0
2006-07-19 00:00:00+00:00,0.0
2006-07-20 00:00:00+00:00,0.0
2006-07-21 00:00:00+00:00,0.0
2006-07-22 00:00:00+00:00,0.0
2006-07-23 00:00:00+00:00,0.0
2006-07-24 00:00:00+00:00,0.0
2006-07-25 00:00:00+00:00,0.0
2006-07-26 00:00:00+00:00,0.0
2006-07-27 00:00:00+00:00,0.0
2006-07-28 00:00:00+00:00,0.0
2006-07-29 00:00:00+00:00,0.0
2006-07-30 00:00:00+00:00,0.0
2006-07-31 00:00:00+00:00,0.0
2006-08-01 00:00:00+00:00,0.0
2006-08-02 00:00:00+00:00,0.0
2006-08-03 00:00:00+00:00,0.0
2006-08-04 00:00:00+00:00,0.0
2006-08-05 00:00:00+00:00,0.0
2006-08-06 00:00:00+00:00,0.0
2006-08-07 00:00:00+00:00,0.0
2006-08-08 00:00:00+00:00,0.0
2006-08-09 00:00:00+00:00,0.0
2006-08-10 00:00:00+00:00,0.0
2006-08-11 00:00:00+00:00,0.0
2006-08-12 00:00:00+00:00,0.0
2006-08-13 00:00:00+00:00,0.0
2006-08-14 00:00:00+00:00,0.0
2006-08-15 00:00:00+00:00,0.0
2006-08-16 00:00:00+00:00,0.0
2006-08-17 00:00:00+00:00,0.0
2006-08-18 00:00:00+00:00,0.0
2006-08-19 00:00:00+00:00,0.0
2006-08-20 00:00:00+00:00,0.0
2006-08-21 00:00:00+00:00,0.0
2006-08-22 00:00:00+00:00,0.0
2006-08-23 00:00:00+00:00,0.0
2006-08-24 00:00:00+00:00,0.0
2006-08-25 00:00:00+00:00,0.0
2006-08-26 00:00:00+00:00,0.0
2006-08-27 00:00:00+00:00,5.5718288e-06
2006-08-28 00:00:00+00:00,0.0
2006-08-29 00:00:00+00:00,0.0
2006-08-30 00:00:00+00:00,0.0
2006-08-31 00:00:00+00:00,0.0
2006-09-01 00:00:00+00:00,0.0
2006-09-02 00:00:00+00:00,0.0
2006-09-03 00:00:00+00:00,0.0
2006-09-04 00:00:00+00:00,0.0
2006-09-05 00:00:00+00:00,0.0
2006-09-06 00:00:00+00:00,0.0
2006-09-07 00:00:00+00:00,0.0
2006-09-08 00:00:00+00:00,0.0
2006-09-09 00:00:00+00:00,0.0
2006-09-10 00:00:00+00:00,0.0
2006-09-11 00:00:00+00:00,0.0
2006-09-12 00:00:00+00:00,9.555721e-06
2006-09-13 00:00:00+00:00,0.0
2006-09-14 00:00:00+00:00,0.0
2006-09-15 00:00:00+00:00,0.0
2006-09-16 00:00:00+00:00,0.0
2006-09-17 00:00:00+00:00,0.0
2006-09-18 00:00:00+00:00,2.496048e-06
2006-09-19 00:00:00+00:00,1.3536676e-07
2006-09-20 00:00:00+00:00,0.0
2006-09-21 00:00:00+00:00,0.0
2006-09-22 00:00:00+00:00,0.0
2006-09-23 00:00:00+00:00,0.0
2006-09-24 00:00:00+00:00,0.0
2006-09-25 00:00:00+00:00,0.0
2006-09-26 00:00:00+00:00,0.0
2006-09-27 00:00:00+00:00,0.0
2006-09-28 00:00:00+00:00,0.0
2006-09-29 00:00:00+00:00,0.0
2006-09-30 00:00:00+00:00,0.0
2006-10-01 00:00:00+00:00,0.0
2006-10-02 00:00:00+00:00,0.00010841912
2006-10-03 00:00:00+00:00,0.0
2006-10-04 00:00:00+00:00,0.0
2006-10-05 00:00:00+00:00,0.0
2006-10-06 00:00:00+00:00,0.0
2006-10-07 00:00:00+00:00,0.0
2006-10-08 00:00:00+00:00,1.5627256e-05
2006-10-09 00:00:00+00:00,8.307552e-05
2006-10-10 00:00:00+00:00,0.00016006826
2006-10-11 00:00:00+00:00,1.5439464e-05
2006-10-12 00:00:00+00:00,7.70773e-05
2006-10-13 00:00:00+00:00,0.00010945719
2006-10-14 00:00:00+00:00,2.3867678e-05
2006-10-15 00:00:00+00:00,7.0069177e-06
2006-10-16 00:00:00+00:00,0.0
2006-10-17 00:00:00+00:00,0.0
2006-10-18 00:00:00+00:00,0.0
2006-10-19 00:00:00+00:00,0.0
2006-10-20 00:00:00+00:00,0.0
2006-10-21 00:00:00+00:00,0.0
2006-10-22 00:00:00+00:00,0.0
2006-10-23 00:00:00+00:00,0.0
2006-10-24 00:00:00+00:00,0.0
2006-10-25 00:00:00+00:00,0.0
2006-10-26 00:00:00+00:00,0.0
2006-10-27 00:00:00+00:00,0.0
2006-10-28 00:00:00+00:00,0.0
2006-10-29 00:00:00+00:00,0.0
2006-10-30 00:00:00+00:00,0.0
2006-10-31 00:00:00+00:00,0.0
2006-11-01 00:00:00+00:00,0.0
2006-11-02 00:00:00+00:00,6.6104476e-06
2006-11-03 00:00:00+00:00,2.3956957e-08
2006-11-04 00:00:00+00:00,0.0
2006-11-05 00:00:00+00:00,0.0
2006-11-06 00:00:00+00:00,0.0
2006-11-07 00:00:00+00:00,0.0
2006-11-08 00:00:00+00:00,0.0
2006-11-09 00:00:00+00:00,0.0
2006-11-10 00:00:00+00:00,0.0
2006-11-11 00:00:00+00:00,0.0
2006-11-12 00:00:00+00:00,3.6652184e-06
2006-11-13 00:00:00+00:00,1.806302e-05
2006-11-14 00:00:00+00:00,1.8763696e-05
2006-11-15 00:00:00+00:00,3.1645624e-05
2006-11-16 00:00:00+00:00,1.58349e-05
2006-11-17 00:00:00+00:00,7.0772345e-05
2006-11-18 00:00:00+00:00,0.00015091419
2006-11-19 00:00:00+00:00,4.9936294e-05
2006-11-20 00:00:00+00:00,2.2836508e-05
2006-11-21 00:00:00+00:00,0.0
2006-11-22 00:00:00+00:00,0.0
2006-11-23 00:00:00+00:00,8.9125336e-07
2006-11-24 00:00:00+00:00,0.0
2006-11-25 00:00:00+00:00,0.0
2006-11-26 00:00:00+00:00,0.0
2006-11-27 00:00:00+00:00,0.0
2006-11-28 00:00:00+00:00,2.3168191e-07
2006-11-29 00:00:00+00:00,0.0
2006-11-30 00:00:00+00:00,2.5887618e-07
2006-12-01 00:00:00+00:00,0.0
2006-12-02 00:00:00+00:00,0.0
2006-12-03 00:00:00+00:00,0.0
2006-12-04 00:00:00+00:00,0.0
2006-12-05 00:00:00+00:00,0.0
2006-12-06 00:00:00+00:00,0.0
2006-12-07 00:00:00+00:00,0.0
2006-12-08 00:00:00+00:00,0.0
2006-12-09 00:00:00+00:00,0.0
2006-12-10 00:00:00+00:00,5.8602163e-06
2006-12-11 00:00:00+00:00,5.9616483e-05
2006-12-12 00:00:00+00:00,0.00031066287
2006-12-13 00:00:00+00:00,0.0004127774
2006-12-14 00:00:00+00:00,0.00020684235
2006-12-15 00:00:00+00:00,4.9330054e-05
2006-12-16 00:00:00+00:00,2.9516212e-05
2006-12-17 00:00:00+00:00,7.297261e-05
2006-12-18 00:00:00+00:00,0.0
2006-12-19 00:00:00+00:00,0.0
2006-12-20 00:00:00+00:00,0.0
2006-12-21 00:00:00+00:00,0.0
2006-12-22 00:00:00+00:00,0.0
2006-12-23 00:00:00+00:00,0.0
2006-12-24 00:00:00+00:00,0.0
2006-12-25 00:00:00+00:00,0.0
2006-12-26 00:00:00+00:00,0.0
2006-12-27 00:00:00+00:00,0.0
2006-12-28 00:00:00+00:00,0.0
2006-12-29 00:00:00+00:00,2.0412193e-07
2006-12-30 00:00:00+00:00,0.0
2006-12-31 00:00:00+00:00,0.0
2007-01-01 00:00:00+00:00,3.1012036e-07
2007-01-02 00:00:00+00:00,0.0
2007-01-03 00:00:00+00:00,0.0
2007-01-04 00:00:00+00:00,0.0
2007-01-05 00:00:00+00:00,0.0
2007-01-06 00:00:00+00:00,0.0
2007-01-07 00:00:00+00:00,3.020887e-05
2007-01-08 00:00:00+00:00,4.2028256e-05
2007-01-09 00:00:00+00:00,2.100078e-05
2007-01-10 00:00:00+00:00,1.844421e-05
2007-01-11 00:00:00+00:00,1.05804875e-05
2007-01-12 00:00:00+00:00,0.00010434044
2007-01-13 00:00:00+00:00,0.00029239646
2007-01-14 00:00:00+00:00,0.00031066546
2007-01-15 00:00:00+00:00,0.00046166213
2007-01-16 00:00:00+00:00,0.00042030594
2007-01-17 00:00:00+00:00,0.00038482202
2007-01-18 00:00:00+00:00,0.00030368858
2007-01-19 00:00:00+00:00,0.00022838337
2007-01-20 00:00:00+00:00,1.0926378e-05
2007-01-21 00:00:00+00:00,3.0644321e-06
2007-01-22 00:00:00+00:00,3.004597e-06
2007-01-23 00:00:00+00:00,6.0600654e-05
2007-01-24 00:00:00+00:00,0.00014878246
2007-01-25 00:00:00+00:00,5.6004432e-05
2007-01-26 00:00:00+00:00,3.780524e-05
2007-01-27 00:00:00+00:00,5.1100127e-05
2007-01-28 00:00:00+00:00,0.0
2007-01-29 00:00:00+00:00,0.0
2007-01-30 00:00:00+00:00,0.0
2007-01-31 00:00:00+00:00,0.0
2007-02-01 00:00:00+00:00,0.0
2007-02-02 00:00:00+00:00,0.0
2007-02-03 00:00:00+00:00,0.0
2007-02-04 00:00:00+00:00,0.00026913063
2007-02-05 00:00:00+00:00,0.00011656248
2007-02-06 00:00:00+00:00,9.085382e-06
2007-02-07 00:00:00+00:00,9.68666e-05
2007-02-08 00:00:00+00:00,0.00030864726
2007-02-09 00:00:00+00:00,0.00024273008
2007-02-10 00:00:00+00:00,0.00012140618
2007-02-11 00:00:00+00:00,0.0001129855
2007-02-12 00:00:00+00:00,8.176044e-05
2007-02-13 00:00:00+00:00,7.091604e-05
2007-02-14 00:00:00+00:00,5.574673e-05
2007-02-15 00:00:00+00:00,1.9609119e-05
2007-02-16 00:00:00+00:00,4.5701563e-05
2007-02-17 00:00:00+00:00,9.273075e-06
2007-02-18 00:00:00+00:00,0.0
2007-02-19 00:00:00+00:00,0.0
2007-02-20 00:00:00+00:00,0.0
2007-02-21 00:00:00+00:00,0.0
2007-02-22 00:00:00+00:00,0.0
2007-02-23 00:00:00+00:00,2.2240615e-06
2007-02-24 00:00:00+00:00,1.106991e-06
2007-02-25 00:00:00+00:00,1.1454677e-05
2007-02-26 00:00:00+00:00,1.679204e-05
2007-02-27 00:00:00+00:00,9.203317e-06
2007-02-28 00:00:00+00:00,8.2708275e-06
2007-03-01 00:00:00+00:00,0.0
2007-03-02 00:00:00+00:00,0.0
2007-03-03 00:00:00+00:00,0.0
2007-03-04 00:00:00+00:00,0.0
2007-03-05 00:00:00+00:00,0.0
2007-03-06 00:00:00+00:00,0.0
2007-03-07 00:00:00+00:00,3.2568158e-05
2007-03-08 00:00:00+00:00,5.1063256e-05
2007-03-09 00:00:00+00:00,9.186565e-06
2007-03-10 00:00:00+00:00,0.00011324075
2007-03-11 00:00:00+00:00,0.00064301374
2007-03-12 00:00:00+00:00,0.0002706942
2007-03-13 00:00:00+00:00,6.201594e-05
2007-03-14 00:00:00+00:00,3.1077634e-05
2007-03-15 00:00:00+00:00,1.0167189e-05
2007-03-16 00:00:00+00:00,1.0525154e-05
2007-03-17 00:00:00+00:00,0.0
2007-03-18 00:00:00+00:00,0.0
2007-03-19 00:00:00+00:00,0.0
2007-03-20 00:00:00+00:00,2.8761306e-05
2007-03-21 00:00:00+00:00,0.00016203645
2007-03-22 00:00:00+00:00,0.0002456888
2007-03-23 00:00:00+00:00,6.939025e-05
2007-03-24 00:00:00+00:00,1.0904711e-06
2007-03-25 00:00:00+00:00,0.0
2007-03-26 00:00:00+00:00,0.0
2007-03-27 00:00:00+00:00,5.0790135e-08
2007-03-28 00:00:00+00:00,0.0
2007-03-29 00:00:00+00:00,0.0
2007-03-30 00:00:00+00:00,7.937025e-06
2007-03-31 00:00:00+00:00,2.0408812e-05
2007-04-01 00:00:00+00:00,4.733582e-06
2007-04-02 00:00:00+00:00,5.0858325e-05
2007-04-03 00:00:00+00:00,5.1028048e-05
2007-04-04 00:00:00+00:00,5.9203827e-05
2007-04-05 00:00:00+00:00,4.9449285e-05
2007-04-06 00:00:00+00:00,5.0771938e-05
2007-04-07 00:00:00+00:00,3.8587623e-05
2007-04-08 00:00:00+00:00,2.0877426e-06
2007-04-09 00:00:00+00:00,0.0
2007-04-10 00:00:00+00:00,7.1679997e-06
2007-04-11 00:00:00+00:00,3.9308772e-05
2007-04-12 00:00:00+00:00,3.4637993e-05
2007-04-13 00:00:00+00:00,1.3585127e-06
2007-04-14 00:00:00+00:00,0.0
2007-04-15 00:00:00+00:00,0.0
2007-04-16 00:00:00+00:00,0.0
2007-04-17 00:00:00+00:00,0.0
2007-04-18 00:00:00+00:00,0.0
2007-04-19 00:00:00+00:00,0.0
2007-04-20 00:00:00+00:00,0.0
2007-04-21 00:00:00+00:00,0.0
2007-04-22 00:00:00+00:00,0.0
2007-04-23 00:00:00+00:00,0.0
2007-04-24 00:00:00+00:00,0.0
2007-04-25 00:00:00+00:00,0.0
2007-04-26 00:00:00+00:00,0.0
2007-04-27 00:00:00+00:00,0.0
2007-04-28 00:00:00+00:00,0.0
2007-04-29 00:00:00+00:00,0.0
2007-04-30 00:00:00+00:00,0.0
2007-05-01 00:00:00+00:00,0.0
2007-05-02 00:00:00+00:00,0.0
2007-05-03 00:00:00+00:00,0.0
2007-05-04 00:00:00+00:00,0.0
2007-05-05 00:00:00+00:00,0.0
2007-05-06 00:00:00+00:00,0.0
2007-05-07 00:00:00+00:00,0.0
2007-05-08 00:00:00+00:00,0.0
2007-05-09 00:00:00+00:00,0.0
2007-05-10 00:00:00+00:00,0.0
2007-05-11 00:00:00+00:00,0.0
2007-05-12 00:00:00+00:00,0.0
2007-05-13 00:00:00+00:00,0.0
2007-05-14 00:00:00+00:00,0.0
2007-05-15 00:00:00+00:00,1.8675447e-06
2007-05-16 00:00:00+00:00,2.240371e-06
2007-05-17 00:00:00+00:00,6.2690714e-07
2007-05-18 00:00:00+00:00,0.0
2007-05-19 00:00:00+00:00,0.0
2007-05-20 00:00:00+00:00,0.0
2007-05-21 00:00:00+00:00,0.0
2007-05-22 00:00:00+00:00,0.0
2007-05-23 00:00:00+00:00,0.0
2007-05-24 00:00:00+00:00,0.0
2007-05-25 00:00:00+00:00,0.0
2007-05-26 00:00:00+00:00,0.0
2007-05-27 00:00:00+00:00,0.0
2007-05-28 00:00:00+00:00,0.0
2007-05-29 00:00:00+00:00,0.0
2007-05-30 00:00:00+00:00,2.5001193e-05
2007-05-31 00:00:00+00:00,9.735958e-06
2007-06-01 00:00:00+00:00,0.0
2007-06-02 00:00:00+00:00,0.0
2007-06-03 00:00:00+00:00,0.0
2007-06-04 00:00:00+00:00,0.0
2007-06-05 00:00:00+00:00,0.0
2007-06-06 00:00:00+00:00,0.0
2007-06-07 00:00:00+00:00,3.2655992e-06
2007-06-08 00:00:00+00:00,0.0
2007-06-09 00:00:00+00:00,0.0
2007-06-10 00:00:00+00:00,2.3585578e-06
2007-06-11 00:00:00+00:00,0.0
2007-06-12 00:00:00+00:00,0.0
2007-06-13 00:00:00+00:00,0.0
2007-06-14 00:00:00+00:00,7.3592405e-06
2007-06-15 00:00:00+00:00,0.0
2007-06-16 00:00:00+00:00,0.0
2007-06-17 00:00:00+00:00,0.0
2007-06-18 00:00:00+00:00,0.0
2007-06-19 00:00:00+00:00,0.0
2007-06-20 00:00:00+00:00,0.0
2007-06-21 00:00:00+00:00,0.0
2007-06-22 00:00:00+00:00,0.0
2007-06-23 00:00:00+00:00,0.0
2007-06-24 00:00:00+00:00,0.0
2007-06-25 00:00:00+00:00,0.0
2007-06-26 00:00:00+00:00,0.0
2007-06-27 00:00:00+00:00,0.0
2007-06-28 00:00:00+00:00,0.0
2007-06-29 00:00:00+00:00,0.0
2007-06-30 00:00:00+00:00,0.0
2007-07-01 00:00:00+00:00,0.0
2007-07-02 00:00:00+00:00,0.0
2007-07-03 00:00:00+00:00,0.0
2007-07-04 00:00:00+00:00,0.0
2007-07-05 00:00:00+00:00,0.0
2007-07-06 00:00:00+00:00,0.0
2007-07-07 00:00:00+00:00,0.0
2007-07-08 00:00:00+00:00,0.0
2007-07-09 00:00:00+00:00,0.0
2007-07-10 00:00:00+00:00,0.0
2007-07-11 00:00:00+00:00,0.0
2007-07-12 00:00:00+00:00,0.0
2007-07-13 00:00:00+00:00,0.0
2007-07-14 00:00:00+00:00,0.0
2007-07-15 00:00:00+00:00,0.0
2007-07-16 00:00:00+00:00,0.0
2007-07-17 00:00:00+00:00,6.730779e-07
2007-07-18 00:00:00+00:00,0.0
2007-07-19 00:00:00+00:00,0.0
2007-07-20 00:00:00+00:00,0.0
2007-07-21 00:00:00+00:00,0.0
2007-07-22 00:00:00+00:00,0.0
2007-07-23 00:00:00+00:00,0.0
2007-07-24 00:00:00+00:00,0.0
2007-07-25 00:00:00+00:00,0.0
2007-07-26 00:00:00+00:00,0.0
2007-07-27 00:00:00+00:00,0.0
2007-07-28 00:00:00+00:00,0.0
2007-07-29 00:00:00+00:00,0.0
2007-07-30 00:00:00+00:00,0.0
2007-07-31 00:00:00+00:00,0.0
2007-08-01 00:00:00+00:00,0.0
2007-08-02 00:00:00+00:00,0.0
2007-08-03 00:00:00+00:00,0.0
2007-08-04 00:00:00+00:00,0.0
2007-08-05 00:00:00+00:00,0.0
2007-08-06 00:00:00+00:00,0.0
2007-08-07 00:00:00+00:00,0.0
2007-08-08 00:00:00+00:00,0.0
2007-08-09 00:00:00+00:00,0.0
2007-08-10 00:00:00+00:00,0.0
2007-08-11 00:00:00+00:00,0.0
2007-08-12 00:00:00+00:00,0.0
2007-08-13 00:00:00+00:00,0.0
2007-08-14 00:00:00+00:00,0.0
2007-08-15 00:00:00+00:00,0.0
2007-08-16 00:00:00+00:00,0.0
2007-08-17 00:00:00+00:00,0.0
2007-08-18 00:00:00+00:00,0.0
2007-08-19 00:00:00+00:00,0.0
2007-08-20 00:00:00+00:00,0.0
2007-08-21 00:00:00+00:00,0.0
2007-08-22 00:00:00+00:00,0.0
2007-08-23 00:00:00+00:00,0.0
2007-08-24 00:00:00+00:00,0.0
2007-08-25 00:00:00+00:00,0.0
2007-08-26 00:00:00+00:00,0.0
2007-08-27 00:00:00+00:00,0.0
2007-08-28 00:00:00+00:00,0.0
2007-08-29 00:00:00+00:00,0.0
2007-08-30 00:00:00+00:00,0.0
2007-08-31 00:00:00+00:00,0.0
2007-09-01 00:00:00+00:00,1.3875114e-05
2007-09-02 00:00:00+00:00,1.3033745e-05
2007-09-03 00:00:00+00:00,3.4789773e-05
2007-09-04 00:00:00+00:00,2.2964205e-05
2007-09-05 00:00:00+00:00,8.658455e-06
2007-09-06 00:00:00+00:00,1.0678608e-05
2007-09-07 00:00:00+00:00,0.0
2007-09-08 00:00:00+00:00,0.0
2007-09-09 00:00:00+00:00,0.0
2007-09-10 00:00:00+00:00,0.0
2007-09-11 00:00:00+00:00,0.0
2007-09-12 00:00:00+00:00,0.0
2007-09-13 00:00:00+00:00,0.0
2007-09-14 00:00:00+00:00,0.0
2007-09-15 00:00:00+00:00,2.6380324e-06
2007-09-16 00:00:00+00:00,9.647584e-06
2007-09-17 00:00:00+00:00,0.0
