FID,Join_Count,obsnme,val_vs_up,OF_zone,YF_zone,Fbrk_zone,K_zone_1,K_zone_2,K_zone_3
41,1,HO_41,valley,15.000000000000000,18.000000000000000,14.000000000000000,28.000000000000000,68.000000000000000,107.000000000000000
42,1,HO_42,upland,0.000000000000000,0.000000000000000,14.000000000000000,0.000000000000000,0.000000000000000,94.000000000000000
43,1,HO_43,valley,16.000000000000000,18.000000000000000,14.000000000000000,123.000000000000000,165.000000000000000,228.000000000000000
44,1,HO_44,upland,0.000000000000000,0.000000000000000,14.000000000000000,0.000000000000000,0.000000000000000,206.000000000000000
45,1,HO_45,valley,15.000000000000000,18.000000000000000,14.000000000000000,122.000000000000000,162.000000000000000,227.000000000000000
46,1,HO_46,valley,14.000000000000000,17.000000000000000,14.000000000000000,29.000000000000000,36.000000000000000,107.000000000000000
47,1,HO_47,valley,14.000000000000000,17.000000000000000,14.000000000000000,29.000000000000000,49.000000000000000,107.000000000000000
48,1,HO_48,upland,0.000000000000000,0.000000000000000,14.000000000000000,0.000000000000000,0.000000000000000,194.000000000000000
49,1,HO_49,valley,15.000000000000000,18.000000000000000,14.000000000000000,122.000000000000000,143.000000000000000,227.000000000000000
50,1,HO_50,valley,16.000000000000000,18.000000000000000,14.000000000000000,122.000000000000000,162.000000000000000,227.000000000000000
51,1,HO_51,valley,14.000000000000000,18.000000000000000,14.000000000000000,9.000000000000000,36.000000000000000,79.000000000000000
52,1,HO_52,valley,14.000000000000000,17.000000000000000,14.000000000000000,29.000000000000000,36.000000000000000,107.000000000000000
53,1,HO_53,valley,14.000000000000000,18.000000000000000,14.000000000000000,9.000000000000000,36.000000000000000,107.000000000000000
54,1,HO_54,valley,15.000000000000000,18.000000000000000,14.000000000000000,114.000000000000000,156.000000000000000,223.000000000000000
55,1,HO_55,valley,19.000000000000000,0.000000000000000,14.000000000000000,0.000000000000000,67.000000000000000,79.000000000000000
56,1,HO_56,valley,15.000000000000000,18.000000000000000,14.000000000000000,80.000000000000000,156.000000000000000,223.000000000000000
57,1,HO_57,valley,16.000000000000000,18.000000000000000,14.000000000000000,114.000000000000000,157.000000000000000,223.000000000000000
58,1,HO_58,valley,15.000000000000000,18.000000000000000,14.000000000000000,82.000000000000000,160.000000000000000,225.000000000000000
59,1,HO_59,valley,15.000000000000000,17.000000000000000,14.000000000000000,121.000000000000000,160.000000000000000,225.000000000000000
60,1,HO_60,valley,16.000000000000000,18.000000000000000,14.000000000000000,114.000000000000000,157.000000000000000,223.000000000000000
61,1,HO_61,valley,16.000000000000000,18.000000000000000,14.000000000000000,114.000000000000000,157.000000000000000,223.000000000000000
62,1,HO_62,valley,16.000000000000000,17.000000000000000,14.000000000000000,116.000000000000000,157.000000000000000,223.000000000000000
63,1,HO_63,valley,16.000000000000000,18.000000000000000,14.000000000000000,80.000000000000000,157.000000000000000,223.000000000000000
64,1,HO_64,upland,0.000000000000000,0.000000000000000,14.000000000000000,0.000000000000000,0.000000000000000,76.000000000000000
65,1,HO_65,valley,14.000000000000000,18.000000000000000,14.000000000000000,6.000000000000000,64.000000000000000,105.000000000000000
66,1,HO_66,upland,0.000000000000000,0.000000000000000,14.000000000000000,0.000000000000000,0.000000000000000,97.000000000000000
67,1,HO_67,valley,14.000000000000000,18.000000000000000,14.000000000000000,6.000000000000000,64.000000000000000,105.000000000000000
68,1,HO_68,valley,19.000000000000000,0.000000000000000,14.000000000000000,0.000000000000000,46.000000000000000,97.000000000000000
69,1,HO_69,valley,14.000000000000000,18.000000000000000,14.000000000000000,6.000000000000000,64.000000000000000,105.000000000000000
70,1,HO_70,valley,14.000000000000000,18.000000000000000,14.000000000000000,6.000000000000000,64.000000000000000,105.000000000000000
71,1,HO_71,upland,0.000000000000000,0.000000000000000,14.000000000000000,0.000000000000000,0.000000000000000,78.000000000000000
72,1,HO_72,valley,19.000000000000000,0.000000000000000,14.000000000000000,0.000000000000000,46.000000000000000,76.000000000000000
73,1,HO_73,upland,0.000000000000000,0.000000000000000,14.000000000000000,0.000000000000000,0.000000000000000,76.000000000000000
74,1,HO_74,valley,19.000000000000000,0.000000000000000,14.000000000000000,0.000000000000000,46.000000000000000,76.000000000000000
75,1,HO_75,valley,19.000000000000000,0.000000000000000,14.000000000000000,0.000000000000000,46.000000000000000,76.000000000000000
76,1,HO_76,upland,0.000000000000000,0.000000000000000,14.000000000000000,0.000000000000000,0.000000000000000,76.000000000000000
77,1,HO_77,valley,19.000000000000000,0.000000000000000,14.000000000000000,0.000000000000000,46.000000000000000,76.000000000000000
78,1,HO_78,valley,19.000000000000000,0.000000000000000,14.000000000000000,0.000000000000000,46.000000000000000,76.000000000000000
79,1,HO_79,valley,0.000000000000000,0.000000000000000,14.000000000000000,0.000000000000000,0.000000000000000,76.000000000000000
80,1,HO_80,upland,0.000000000000000,0.000000000000000,14.000000000000000,0.000000000000000,0.000000000000000,76.000000000000000
81,1,HO_81,valley,19.000000000000000,0.000000000000000,14.000000000000000,0.000000000000000,46.000000000000000,76.000000000000000
82,1,HO_82,valley,19.000000000000000,0.000000000000000,14.000000000000000,0.000000000000000,46.000000000000000,76.000000000000000
83,1,HO_83,valley,19.000000000000000,0.000000000000000,14.000000000000000,0.000000000000000,46.000000000000000,76.000000000000000
84,1,HO_84,valley,19.000000000000000,0.000000000000000,14.000000000000000,0.000000000000000,46.000000000000000,76.000000000000000
85,1,HO_85,valley,19.000000000000000,0.000000000000000,14.000000000000000,0.000000000000000,46.000000000000000,76.000000000000000
86,1,HO_86,valley,19.000000000000000,0.000000000000000,14.000000000000000,0.000000000000000,46.000000000000000,76.000000000000000
87,1,HO_87,upland,19.000000000000000,0.000000000000000,14.000000000000000,0.000000000000000,46.000000000000000,76.000000000000000
88,1,HO_88,upland,19.000000000000000,0.000000000000000,14.000000000000000,0.000000000000000,46.000000000000000,76.000000000000000
89,1,HO_89,upland,19.000000000000000,0.000000000000000,14.000000000000000,0.000000000000000,46.000000000000000,76.000000000000000
90,1,HO_90,upland,19.000000000000000,0.000000000000000,14.000000000000000,0.000000000000000,46.000000000000000,76.000000000000000
91,1,HO_91,upland,19.000000000000000,0.000000000000000,14.000000000000000,0.000000000000000,46.000000000000000,76.000000000000000
92,1,HO_92,upland,19.000000000000000,0.000000000000000,14.000000000000000,0.000000000000000,46.000000000000000,76.000000000000000
93,1,HO_93,upland,19.000000000000000,0.000000000000000,14.000000000000000,0.000000000000000,46.000000000000000,76.000000000000000
94,1,HO_94,upland,19.000000000000000,0.000000000000000,14.000000000000000,0.000000000000000,46.000000000000000,76.000000000000000
95,1,HO_95,upland,14.000000000000000,18.000000000000000,14.000000000000000,26.000000000000000,45.000000000000000,93.000000000000000
96,1,HO_96,upland,14.000000000000000,18.000000000000000,14.000000000000000,26.000000000000000,45.000000000000000,93.000000000000000
97,1,HO_97,valley,16.000000000000000,17.000000000000000,14.000000000000000,27.000000000000000,65.000000000000000,105.000000000000000
98,1,HO_98,valley,16.000000000000000,18.000000000000000,14.000000000000000,5.000000000000000,62.000000000000000,104.000000000000000
99,1,HO_99,valley,14.000000000000000,18.000000000000000,14.000000000000000,5.000000000000000,61.000000000000000,104.000000000000000
100,1,HO_100,valley,16.000000000000000,17.000000000000000,14.000000000000000,25.000000000000000,62.000000000000000,104.000000000000000
101,1,HO_101,valley,16.000000000000000,18.000000000000000,14.000000000000000,5.000000000000000,62.000000000000000,104.000000000000000
102,1,HO_102,valley,16.000000000000000,18.000000000000000,14.000000000000000,5.000000000000000,62.000000000000000,104.000000000000000
103,1,HO_103,valley,16.000000000000000,18.000000000000000,14.000000000000000,4.000000000000000,59.000000000000000,103.000000000000000
104,1,HO_104,valley,16.000000000000000,17.000000000000000,14.000000000000000,25.000000000000000,62.000000000000000,104.000000000000000
105,1,HO_105,valley,16.000000000000000,17.000000000000000,14.000000000000000,25.000000000000000,62.000000000000000,104.000000000000000
106,1,HO_106,valley,16.000000000000000,18.000000000000000,14.000000000000000,23.000000000000000,62.000000000000000,104.000000000000000
107,1,HO_107,valley,16.000000000000000,18.000000000000000,14.000000000000000,23.000000000000000,62.000000000000000,104.000000000000000
108,1,HO_108,valley,16.000000000000000,18.000000000000000,14.000000000000000,4.000000000000000,59.000000000000000,103.000000000000000
109,1,HO_109,valley,16.000000000000000,18.000000000000000,14.000000000000000,20.000000000000000,59.000000000000000,103.000000000000000
110,1,HO_110,valley,16.000000000000000,18.000000000000000,14.000000000000000,20.000000000000000,59.000000000000000,103.000000000000000
111,1,HO_111,valley,16.000000000000000,18.000000000000000,14.000000000000000,4.000000000000000,59.000000000000000,103.000000000000000
112,1,HO_112,valley,16.000000000000000,18.000000000000000,14.000000000000000,4.000000000000000,59.000000000000000,103.000000000000000
113,1,HO_113,valley,16.000000000000000,17.000000000000000,14.000000000000000,22.000000000000000,59.000000000000000,103.000000000000000
114,1,HO_114,valley,16.000000000000000,18.000000000000000,14.000000000000000,4.000000000000000,59.000000000000000,103.000000000000000
115,1,HO_115,upland,0.000000000000000,0.000000000000000,14.000000000000000,0.000000000000000,0.000000000000000,76.000000000000000
116,1,HO_116,upland,0.000000000000000,0.000000000000000,14.000000000000000,0.000000000000000,0.000000000000000,76.000000000000000
117,1,HO_117,upland,0.000000000000000,0.000000000000000,14.000000000000000,0.000000000000000,0.000000000000000,76.000000000000000
118,1,HO_118,valley,19.000000000000000,0.000000000000000,14.000000000000000,0.000000000000000,46.000000000000000,76.000000000000000
119,1,HO_119,valley,0.000000000000000,0.000000000000000,14.000000000000000,0.000000000000000,0.000000000000000,76.000000000000000
120,1,HO_120,upland,19.000000000000000,0.000000000000000,14.000000000000000,0.000000000000000,44.000000000000000,75.000000000000000
121,1,HO_121,upland,19.000000000000000,0.000000000000000,14.000000000000000,0.000000000000000,44.000000000000000,75.000000000000000
122,1,HO_122,valley,16.000000000000000,0.000000000000000,14.000000000000000,0.000000000000000,52.000000000000000,100.000000000000000
123,1,HO_123,valley,16.000000000000000,0.000000000000000,14.000000000000000,0.000000000000000,52.000000000000000,100.000000000000000
124,1,HO_124,upland,0.000000000000000,0.000000000000000,14.000000000000000,0.000000000000000,0.000000000000000,71.000000000000000
125,1,HO_125,valley,16.000000000000000,0.000000000000000,14.000000000000000,0.000000000000000,52.000000000000000,100.000000000000000
126,1,HO_126,valley,16.000000000000000,18.000000000000000,14.000000000000000,13.000000000000000,52.000000000000000,100.000000000000000
127,1,HO_127,valley,16.000000000000000,0.000000000000000,14.000000000000000,0.000000000000000,52.000000000000000,100.000000000000000
128,1,HO_128,valley,16.000000000000000,18.000000000000000,14.000000000000000,1.000000000000000,52.000000000000000,100.000000000000000
129,1,HO_129,valley,16.000000000000000,17.000000000000000,14.000000000000000,15.000000000000000,52.000000000000000,100.000000000000000
130,1,HO_130,valley,16.000000000000000,18.000000000000000,14.000000000000000,1.000000000000000,52.000000000000000,100.000000000000000
131,1,HO_131,valley,16.000000000000000,17.000000000000000,14.000000000000000,15.000000000000000,52.000000000000000,100.000000000000000
132,1,HO_132,valley,16.000000000000000,18.000000000000000,14.000000000000000,1.000000000000000,52.000000000000000,100.000000000000000
133,1,HO_133,valley,14.000000000000000,18.000000000000000,14.000000000000000,1.000000000000000,51.000000000000000,100.000000000000000
134,1,HO_134,valley,14.000000000000000,18.000000000000000,14.000000000000000,1.000000000000000,51.000000000000000,100.000000000000000
135,1,HO_135,valley,16.000000000000000,18.000000000000000,14.000000000000000,1.000000000000000,52.000000000000000,100.000000000000000
136,1,HO_136,valley,16.000000000000000,18.000000000000000,14.000000000000000,1.000000000000000,52.000000000000000,100.000000000000000
137,1,HO_137,valley,14.000000000000000,18.000000000000000,14.000000000000000,1.000000000000000,51.000000000000000,100.000000000000000
138,1,HO_138,valley,16.000000000000000,18.000000000000000,14.000000000000000,1.000000000000000,52.000000000000000,100.000000000000000
139,1,HO_139,valley,16.000000000000000,17.000000000000000,14.000000000000000,15.000000000000000,52.000000000000000,100.000000000000000
140,1,HO_140,valley,16.000000000000000,17.000000000000000,14.000000000000000,15.000000000000000,52.000000000000000,100.000000000000000
141,1,HO_141,valley,14.000000000000000,17.000000000000000,14.000000000000000,15.000000000000000,51.000000000000000,100.000000000000000
142,1,HO_142,valley,14.000000000000000,17.000000000000000,14.000000000000000,15.000000000000000,51.000000000000000,100.000000000000000
143,1,HO_143,valley,14.000000000000000,18.000000000000000,14.000000000000000,1.000000000000000,30.000000000000000,100.000000000000000
144,1,HO_144,valley,16.000000000000000,18.000000000000000,14.000000000000000,13.000000000000000,52.000000000000000,100.000000000000000
145,1,HO_145,valley,16.000000000000000,18.000000000000000,14.000000000000000,13.000000000000000,52.000000000000000,100.000000000000000
146,1,HO_146,valley,14.000000000000000,18.000000000000000,14.000000000000000,1.000000000000000,30.000000000000000,100.000000000000000
147,1,HO_147,upland,0.000000000000000,0.000000000000000,14.000000000000000,0.000000000000000,0.000000000000000,71.000000000000000
148,1,HO_148,valley,16.000000000000000,18.000000000000000,14.000000000000000,13.000000000000000,52.000000000000000,100.000000000000000
149,1,HO_149,valley,16.000000000000000,18.000000000000000,14.000000000000000,13.000000000000000,52.000000000000000,100.000000000000000
150,1,HO_150,valley,14.000000000000000,18.000000000000000,14.000000000000000,13.000000000000000,51.000000000000000,100.000000000000000
151,1,HO_151,valley,14.000000000000000,18.000000000000000,14.000000000000000,13.000000000000000,51.000000000000000,100.000000000000000
152,1,HO_152,valley,16.000000000000000,17.000000000000000,14.000000000000000,22.000000000000000,59.000000000000000,103.000000000000000
153,1,HO_153,valley,16.000000000000000,18.000000000000000,14.000000000000000,20.000000000000000,59.000000000000000,103.000000000000000
154,1,HO_154,valley,16.000000000000000,18.000000000000000,14.000000000000000,4.000000000000000,59.000000000000000,103.000000000000000
155,1,HO_155,valley,16.000000000000000,18.000000000000000,14.000000000000000,4.000000000000000,59.000000000000000,103.000000000000000
156,1,HO_156,valley,16.000000000000000,18.000000000000000,14.000000000000000,4.000000000000000,59.000000000000000,103.000000000000000
157,1,HO_157,valley,16.000000000000000,18.000000000000000,14.000000000000000,4.000000000000000,59.000000000000000,103.000000000000000
158,1,HO_158,valley,16.000000000000000,18.000000000000000,14.000000000000000,1.000000000000000,52.000000000000000,100.000000000000000
159,1,HO_159,valley,16.000000000000000,18.000000000000000,14.000000000000000,1.000000000000000,52.000000000000000,100.000000000000000
160,1,HO_160,valley,16.000000000000000,18.000000000000000,14.000000000000000,1.000000000000000,52.000000000000000,100.000000000000000
161,1,HO_161,valley,0.000000000000000,0.000000000000000,14.000000000000000,0.000000000000000,0.000000000000000,71.000000000000000
162,1,HO_162,valley,16.000000000000000,18.000000000000000,14.000000000000000,13.000000000000000,52.000000000000000,100.000000000000000
163,1,HO_163,valley,16.000000000000000,17.000000000000000,14.000000000000000,15.000000000000000,52.000000000000000,100.000000000000000
164,1,HO_164,valley,16.000000000000000,18.000000000000000,14.000000000000000,1.000000000000000,52.000000000000000,100.000000000000000
165,1,HO_165,valley,16.000000000000000,17.000000000000000,14.000000000000000,13.000000000000000,52.000000000000000,100.000000000000000
166,1,HO_166,valley,16.000000000000000,18.000000000000000,14.000000000000000,13.000000000000000,52.000000000000000,100.000000000000000
167,1,HO_167,valley,0.000000000000000,0.000000000000000,14.000000000000000,0.000000000000000,0.000000000000000,71.000000000000000
168,1,HO_168,valley,16.000000000000000,18.000000000000000,14.000000000000000,2.000000000000000,55.000000000000000,101.000000000000000
169,1,HO_169,valley,16.000000000000000,18.000000000000000,14.000000000000000,16.000000000000000,55.000000000000000,101.000000000000000
170,1,HO_170,valley,16.000000000000000,18.000000000000000,14.000000000000000,16.000000000000000,55.000000000000000,101.000000000000000
