FID,OBJECTID_1,Join_Count,TARGET_FID,OBJECTID,Join_Cou_1,TARGET_F_1,ORIG_FID,HRU_ID,HRUTYPE_IN,HRU_TYPE,DEM_MEAN,DEM_MEDIAN,DEM_MIN,DEM_MAX,DEM_ADJ,DEM_FLOWAC,DEM_SUM,DEM_COUNT,DEM_SINK8,DEM_SINK4,CRT_ELEV,CRT_FILL,DEM_ASPECT,DEM_SLP_D,DEM_SLP_R,DEM_SLP_P,DEM_FEET,HRU_AREA,HRU_ROW,HRU_COL,HRU_X,HRU_Y,HRU_LAT,HRU_LON,LAKE_ID,LAKE_AREA,ISEG,IRUNBOUND,FLOW_DIR,KRCH,IRCH,JRCH,IREACH,RCHLEN,MAXREACH,OUTSEG,IUPSEG,SUB_BASIN,SEG_BASIN,OUTFLOWHRU,STRM_TOP,STRM_SLOPE,PPT_ZONE,JH_TMAX,JH_TMIN,JH_COEF,SNAREA_THR,TMAX_ADJ,TMIN_ADJ,COV_TYPE,COVDEN_SUM,COVDEN_WIN,RAD_TRNCF,SNOW_INTCP,SRAIN_INTC,WRAIN_INTC,AWC,CLAY_PCT,SAND_PCT,KSAT,SOIL_DEPTH,ROOT_DEPTH,SOIL_TYPE,MOIST_INIT,MOIST_MAX,RECHR_INIT,RECHR_MAX,SSR2G_RATE,SLOWCOEF_L,SLOWCOEF_S,FASTCOEF_L,FASTCOEF_S,IMPERV_PCT,CAREA_MAX,PPT_01,PPT_02,PPT_03,PPT_04,PPT_05,PPT_06,PPT_07,PPT_08,PPT_09,PPT_10,PPT_11,PPT_12,PPT_14,TMAX_01,TMAX_02,TMAX_03,TMAX_04,TMAX_05,TMAX_06,TMAX_07,TMAX_08,TMAX_09,TMAX_10,TMAX_11,TMAX_12,TMAX_14,TMIN_01,TMIN_02,TMIN_03,TMIN_04,TMIN_05,TMIN_06,TMIN_07,TMIN_08,TMIN_09,TMIN_10,TMIN_11,TMIN_12,TMIN_14,PPT_RT_01,PPT_RT_02,PPT_RT_03,PPT_RT_04,PPT_RT_05,PPT_RT_06,PPT_RT_07,PPT_RT_08,PPT_RT_09,PPT_RT_10,PPT_RT_11,PPT_RT_12,TZONES,Input_FID,Station_Na,Shape_Leng,OID_,HRU_ID_1,subbasin,hru_psta,Name,FolderPath,SymbolID,AltMode,Base,Snippet,PopupInfo,HasLabel,LabelID,ZONE_VALUE,Shape_Le_1,Shape_Area,Gage_Name
10,11,1,37822,37823,1,10,37822,66159,1,1,53.522397312599999,0.000000000000000,49.534206390400001,56.630786895800000,50.369998931900000,50.365781173000002,6151863928.069999694824219,122143721.090000003576279,0.000000000000000,0.000000000000000,50.369999999999997,0.000000000000000,45,2.220271588780000,0.038751049510000,0.038770457930000,0.000000000000000,22.239484332100002,262,126,503550,4283250,38.697865013500000,-122.959176073999998,0,0.000000000000000,289,289,1,1,262,126,2,362,2,292,0,16,434,0,49.369999999999997,0.000000000000000,1,32.236800000000002,11.301000000000000,22.086099999999998,0.000000000000000,-0.172000000000000,-0.172000000000000,2,0.279500000000000,0.125250000000000,0.724520000000000,0.017900000000000,0.017900000000000,0.017900000000000,0.094444400000000,12.588900000000001,64.133300000000006,41.836700000000000,0.000000000000000,16.260000000000002,1.000000000000000,0.120667000000000,1.206670000000000,0.136000000000000,1.360000000000000,64.978099999999998,0.000982723000000,0.000000000000000,0.000000000000000,0.000000000000000,0.019222200000000,0.980778000000000,208.875000000000000,197.456999999999994,161.802999999999997,63.720100000000002,35.324300000000001,5.420120000000000,0.506656000000000,2.159200000000000,8.888190000000000,51.708900000000000,128.723999999999990,228.622999999999990,0.000000000000000,13.918400000000000,16.322800000000001,18.779100000000000,22.039600000000000,26.023900000000001,29.654800000000002,32.213400000000000,32.236800000000002,30.171199999999999,25.564000000000000,18.277899999999999,13.814800000000000,0.000000000000000,3.393760000000000,4.406810000000000,5.414220000000000,6.597800000000000,8.884330000000000,11.178400000000000,11.680199999999999,11.301000000000000,10.509399999999999,8.396590000000000,5.528090000000000,3.146300000000000,0.000000000000000,0.962048000000000,1.053370000000000,0.986471000000000,0.897316000000000,0.811536000000000,0.586559000000000,0.606840000000000,1.342080000000000,0.719931000000000,0.967035000000000,0.935161000000000,1.067100000000000,0,0,Healdsburg,2.664027657660000,66158,66159,14,6,11465200,Document,0,-1,0.000000000000000, ,<TABLE><TR><TD NOWRAP><B>Site:</B>11465200</TD></TR><TR><TD NOWRAP><B>Site Name:</B>DRY C NR GEYSERVILLE CA</TD></TR><TR><TD><A HREF=""http://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11465200"">Access Data</A></TD></TR></TABLE>,-1,0,22,1200.000000000000000,0.308837005770000,DRY_C_NR_GEYSERVILLE
11,12,1,39105,39106,1,11,39105,64912,1,1,62.211675364199998,0.000000000000000,60.354187011699999,62.977867126500001,60.509998321499999,60.512657933299998,6193164210.970000267028809,102344937.777999997138977,0.000000000000000,0.000000000000000,60.509999999999998,0.000000000000000,45,0.336318007420000,0.005869856560000,0.005869923980000,0.000000000000000,22.239484332100002,257,144,508950,4284750,38.711344547000003,-122.897058392999995,0,0.000000000000000,278,278,1,1,257,144,1,512,3,282,0,11,434,0,59.509999999999998,0.000000000000000,1,31.467900000000000,11.726300000000000,22.086099999999998,0.000000000000000,-0.997111000000000,-0.997111000000000,2,0.246500000000000,0.094200000000000,0.787749000000000,0.011000000000000,0.011000000000000,0.011000000000000,0.060000000000000,11.800000000000001,52.100000000000001,28.000000000000000,0.000000000000000,9.900000000000000,1.000000000000000,0.060000000000000,0.600000000000000,0.072000000000000,0.720000000000000,44.975400000000000,0.000099651100000,0.000000000000000,0.000000000000000,0.000000000000000,0.169133000000000,0.830867000000000,199.949999999999989,188.355999999999995,142.679000000000002,65.300100000000000,36.900199999999998,5.509800000000000,0.500083000000000,2.002940000000000,8.919720000000000,53.383899999999997,124.543999999999997,195.152999999999992,0.000000000000000,13.988300000000001,16.314800000000002,18.705400000000001,21.558599999999998,25.485900000000001,29.060199999999998,31.467900000000000,31.400300000000001,29.643599999999999,25.243800000000000,18.300699999999999,13.840700000000000,0.000000000000000,3.416390000000000,4.441800000000000,5.533980000000000,6.625720000000000,8.832190000000001,11.090700000000000,11.726300000000000,11.419200000000000,10.650900000000000,8.530099999999999,5.634740000000000,3.279850000000000,0.000000000000000,0.920940000000000,1.004820000000000,0.869877000000000,0.919566000000000,0.847741000000000,0.596264000000000,0.598967000000000,1.244950000000000,0.722484000000000,0.998360000000000,0.904794000000000,0.910879000000000,0,0,Healdsburg,2.664027657660000,64911,64912,9,6,11463500,Document,0,-1,0.000000000000000, ,<TABLE><TR><TD NOWRAP><B>Site:</B>11463500</TD></TR><TR><TD NOWRAP><B>Site Name:</B>RUSSIAN R A GEYSERVILLE CA</TD></TR><TR><TD><A HREF=""http://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11463500"">Access Data</A></TD></TR></TABLE>,-1,0,17,1200.000000000000000,0.308837005770000,RUSSIAN_R_GEYSERVILLE
12,13,1,47228,47229,1,12,47228,56843,1,1,472.362000867999996,0.000000000000000,433.030609131000006,556.223205566000047,440.670013428000004,440.672988266999994,4981227478.270000457763672,11303682.346999999135733,0.000000000000000,0.000000000000000,440.670000000000016,0.000000000000000,45,23.142724444500001,0.403916739440000,0.427417773210000,0.000000000000000,22.239484332000000,225,171,517050,4294350,38.797737580200000,-122.803656888999996,0,0.000000000000000,219,219,32,1,225,171,5,424,26,207,0,9,434,0,439.670000000000016,0.000000000000000,1,31.506599999999999,15.071800000000000,22.086099999999998,0.000000000000000,-0.206889000000000,-0.206889000000000,4,0.415500000000000,0.348300000000000,0.491374000000000,0.024200000000000,0.024200000000000,0.024200000000000,0.164444000000000,25.800000000000001,42.422199999999997,8.499890000000001,0.000000000000000,22.739999999999998,2.000000000000000,0.298000000000000,2.980000000000000,0.196000000000000,1.960000000000000,8.186420000000000,0.002025490000000,0.000000000000000,0.000000000000000,0.000000000000000,0.026277800000000,0.973722000000000,213.432999999999993,214.455999999999989,155.335000000000008,72.112099999999998,42.838500000000003,8.759270000000001,0.868289000000000,3.570950000000000,12.858700000000001,56.361400000000003,137.266999999999996,221.675999999999988,0.000000000000000,12.438700000000001,13.038000000000000,15.382999999999999,18.529599999999999,22.889700000000001,27.543500000000002,31.506599999999999,31.468399999999999,28.928300000000000,23.064399999999999,15.801600000000001,12.007500000000000,0.000000000000000,4.708930000000000,4.948530000000000,5.771790000000000,6.307100000000000,9.430690000000000,12.371600000000001,15.071800000000000,14.646900000000000,14.089200000000000,10.754799999999999,7.002110000000000,4.588880000000000,0.000000000000000,0.983041000000000,1.144060000000000,0.947038000000000,1.015490000000000,0.984166000000000,0.947919000000000,1.039980000000000,2.219570000000000,1.041540000000000,1.054040000000000,0.997225000000000,1.034670000000000,0,0,Healdsburg,2.664027657660000,56842,56843,7,6,11463170,Document,0,-1,0.000000000000000, ,<TABLE><TR><TD NOWRAP><B>Site:</B>11463170</TD></TR><TR><TD NOWRAP><B>Site Name:</B>BIG SULPHUR C A G RESORT NR CLOVERDALE CA</TD></TR><TR><TD><A HREF=""http://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11463170"">Access Data</A></TD></TR,-1,0,15,1200.000000000000000,0.308837005770000,BIG_SULPHUR_C_A_G_RESORT_NR_CLOVERDALE
13,14,1,49702,49703,1,13,49702,54257,1,1,114.301454281000005,0.000000000000000,97.604637146000002,200.983078003000003,98.610000610399993,98.605916774500002,5950180984.050000190734863,60343042.067699998617172,0.000000000000000,0.000000000000000,98.609999999999999,0.000000000000000,315,14.179842920200000,0.247484946370000,0.252664601090000,0.000000000000000,22.239484332000000,215,115,500250,4297350,38.824937447000003,-122.997119971999993,0,0.000000000000000,215,215,16,1,215,115,2,300,4,214,0,10,434,0,97.609999999999999,0.000000000000000,1,33.042700000000004,12.355900000000000,22.086099999999998,0.000000000000000,-0.378222000000000,-0.378222000000000,4,0.307500000000000,0.249300000000000,0.614235000000000,0.022800000000000,0.022800000000000,0.022800000000000,0.090000000000000,14.100000000000000,60.066699999999997,40.314900000000002,0.000000000000000,20.640000000000001,1.000000000000000,0.164000000000000,1.640000000000000,0.100000000000000,1.000000000000000,49.017899999999997,0.005987850000000,0.000000000000000,0.000000000000000,0.000000000000000,0.075411100000000,0.924589000000000,226.194999999999993,201.086000000000013,149.794999999999987,78.889600000000002,40.616799999999998,6.694230000000000,0.446468000000000,2.768250000000000,11.280400000000000,54.896299999999997,149.479999999999990,231.032999999999987,0.000000000000000,13.949500000000000,15.985300000000001,18.485199999999999,21.875900000000001,26.056200000000000,30.171299999999999,33.042700000000004,32.956299999999999,30.833200000000001,25.722799999999999,17.913900000000002,13.507199999999999,0.000000000000000,3.292500000000000,4.239170000000000,5.454860000000000,6.571090000000000,8.946440000000001,11.396400000000000,12.355900000000000,11.938800000000001,11.034100000000000,8.712350000000001,5.672470000000000,3.253710000000000,0.000000000000000,1.041820000000000,1.072730000000000,0.913262000000000,1.110930000000000,0.933125000000000,0.724442000000000,0.534750000000000,1.720640000000000,0.913696000000000,1.026640000000000,1.085950000000000,1.078350000000000,0,2,Sanel Valley,2.735872244510000,54256,54257,8,5,11463200,Document,0,-1,0.000000000000000, ,<TABLE><TR><TD NOWRAP><B>Site:</B>11463200</TD></TR><TR><TD NOWRAP><B>Site Name:</B>BIG SULPHUR C NR CLOVERDALE CA</TD></TR><TR><TD><A HREF=""http://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11463200"">Access Data</A></TD></TR></TABLE>,-1,0,16,1200.000000000000000,0.333657620820000,BIG_SULPHUR_C_NR_CLOVERDALE
14,15,1,54746,54747,1,14,54746,49181,1,1,136.043747575999987,0.000000000000000,112.341430664000001,195.130172729000009,113.690002441000004,113.692124407999998,44360699012.199996948242188,390182690.694000005722046,0.000000000000000,0.000000000000000,113.689999999999998,0.000000000000000,0,16.239616579400000,0.283434778570000,0.291276808820000,0.000000000000000,22.239484332100002,195,99,495450,4303350,38.878995219700002,-123.052456187999994,0,0.000000000000000,185,185,1,1,195,99,4,300,10,189,0,8,434,0,112.689999999999998,0.000000000000000,1,33.147300000000001,12.455299999999999,22.086099999999998,0.000000000000000,-0.724444000000000,-0.724444000000000,2,0.244000000000000,0.117600000000000,0.743429000000000,0.018400000000000,0.018400000000000,0.018400000000000,0.084444400000000,15.122199999999999,33.322200000000002,5.923560000000000,0.000000000000000,17.079999999999998,2.000000000000000,0.142222000000000,1.422220000000000,0.152000000000000,1.520000000000000,6.858230000000000,0.001004390000000,0.000000000000000,0.000000000000000,0.000000000000000,0.009622220000000,0.990378000000000,211.667000000000002,171.502999999999986,159.955999999999989,68.075100000000006,43.926400000000001,9.260850000000000,0.803655000000000,1.570400000000000,13.092100000000000,49.142299999999999,133.191000000000003,204.064999999999998,0.000000000000000,13.772100000000000,15.725700000000000,18.210699999999999,20.985099999999999,25.299399999999999,29.448599999999999,33.147300000000001,32.862900000000003,30.923100000000002,25.530300000000000,17.614400000000000,13.228600000000000,0.000000000000000,3.052150000000000,3.957670000000000,4.988740000000000,6.100740000000000,8.560260000000000,11.082900000000000,12.455299999999999,11.902400000000000,10.632700000000000,8.118309999999999,5.156010000000000,2.784940000000000,0.000000000000000,0.974907000000000,0.914917000000000,0.975211000000000,0.958644000000000,1.009160000000000,1.002200000000000,0.962566000000000,0.976101000000000,1.060440000000000,0.919036000000000,0.967613000000000,0.952475000000000,0,2,Sanel Valley,2.735872244510000,49180,49181,6,5,11463000,Document,0,-1,0.000000000000000, ,<TABLE><TR><TD NOWRAP><B>Site:</B>11463000</TD></TR><TR><TD NOWRAP><B>Site Name:</B>RUSSIAN R NR CLOVERDALE CA</TD></TR><TR><TD><A HREF=""http://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11463000"">Access Data</A></TD></TR></TABLE>,-1,0,14,1200.000000000000000,0.333657620820000,RUSSIAN_R_NR_CLOVERDALE
15,16,1,68639,68640,1,15,68639,35244,1,1,182.817233106999993,0.000000000000000,157.674758910999998,246.477203368999994,157.740005493000012,157.740497433999991,8879292254.010000228881836,56290504.965199999511242,0.000000000000000,0.000000000000000,157.740000000000009,0.000000000000000,225,12.522800845000001,0.218564106320000,0.222112207970000,0.000000000000000,22.239484332000000,140,77,488850,4319850,39.027624464600002,-123.128815230000001,0,0.000000000000000,134,134,4,1,140,77,1,512,4,136,0,7,434,0,156.740000000000009,0.000000000000000,1,33.340800000000002,12.725099999999999,22.086099999999998,0.000000000000000,1.330440000000000,1.330440000000000,2,0.357500000000000,0.216600000000000,0.610739000000000,0.023600000000000,0.023600000000000,0.023600000000000,0.107778000000000,17.144400000000001,43.077800000000003,11.661099999999999,0.000000000000000,21.379999999999999,2.000000000000000,0.250000000000000,2.500000000000000,0.176000000000000,1.760000000000000,14.723300000000000,0.001533040000000,0.000000000000000,0.000000000000000,0.000000000000000,0.012155600000000,0.987844000000000,188.221000000000004,193.805000000000007,133.617999999999995,69.665700000000001,34.642400000000002,7.737870000000000,0.478591000000000,1.487110000000000,11.750200000000000,52.749099999999999,124.629000000000005,187.294000000000011,0.000000000000000,13.710500000000000,15.451400000000000,17.864799999999999,19.797699999999999,24.410499999999999,28.516200000000001,33.340800000000002,32.937100000000001,30.526599999999998,24.945399999999999,17.359700000000000,13.093100000000000,0.000000000000000,2.697900000000000,3.599620000000000,4.685570000000000,5.783280000000000,8.304130000000001,10.939299999999999,12.725099999999999,12.031300000000000,10.414999999999999,7.648700000000000,4.762460000000000,2.438480000000000,0.000000000000000,0.866918000000000,1.033890000000000,0.814635000000000,0.981043000000000,0.795870000000000,0.837384000000000,0.573225000000000,0.924331000000000,0.951749000000000,0.986488000000000,0.905412000000000,0.874197000000000,0,2,Sanel Valley,2.735872244510000,35243,35244,5,12,11462500,Document,0,-1,0.000000000000000, ,<TABLE><TR><TD NOWRAP><B>Site:</B>11462500</TD></TR><TR><TD NOWRAP><B>Site Name:</B>RUSSIAN R NR HOPLAND CA</TD></TR><TR><TD><A HREF=""http://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11462500"">Access Data</A></TD></TR></TABLE>,-1,0,13,1200.000000000000000,0.333657620820000,RUSSIAN_R_NR_HOPLAND
16,17,1,76719,76720,1,16,76719,27132,1,1,172.824319067999994,0.000000000000000,171.438903809000010,174.372039795000006,172.199996948000006,172.204914451999997,32751425436.099998474121094,190188680.388999998569489,0.000000000000000,0.000000000000000,172.199999999999989,0.000000000000000,90,0.528872628950000,0.009230568700000,0.009230830870000,0.000000000000000,22.239484332000000,108,61,484050,4329450,39.114057575799997,-123.184494182999998,0,0.000000000000000,106,106,4,1,108,61,4,300,9,114,0,6,434,0,171.199999999999989,0.000000000000000,1,33.344400000000000,12.998699999999999,22.086099999999998,0.000000000000000,0.580667000000000,0.580667000000000,2,0.214000000000000,0.089250000000000,0.793056000000000,0.015100000000000,0.015100000000000,0.015100000000000,0.088888900000000,8.333330000000000,24.611100000000000,5.000000000000000,0.000000000000000,13.640000000000001,2.000000000000000,0.128000000000000,1.280000000000000,0.128000000000000,1.280000000000000,8.004170000000000,0.000027982800000,0.000000000000000,0.000000000000000,0.000000000000000,0.006577780000000,0.993422000000000,168.165999999999997,169.455000000000013,129.062000000000012,69.238900000000001,28.666000000000000,7.505130000000000,0.729128000000000,1.295120000000000,11.381200000000000,43.751800000000003,114.076999999999998,182.024000000000001,0.000000000000000,13.701000000000001,15.405700000000000,17.878299999999999,19.862800000000000,24.505800000000001,28.557700000000001,33.344400000000000,32.805900000000001,30.520800000000001,24.824500000000000,17.374400000000001,13.107500000000000,0.000000000000000,2.901120000000000,3.753560000000000,4.818340000000000,5.925390000000000,8.454950000000000,11.097099999999999,12.998699999999999,12.249900000000000,10.609700000000000,7.784510000000000,4.861990000000000,2.538780000000000,0.000000000000000,0.774548000000000,0.903991000000000,0.786858000000000,0.975032000000000,0.658569000000000,0.812197000000000,0.873302000000000,0.804997000000000,0.921861000000000,0.818225000000000,0.828753000000000,0.849599000000000,0,1,Ukiah,2.114871412410000,27131,27132,4,11,11462080,Document,0,-1,0.000000000000000, ,<TABLE><TR><TD NOWRAP><B>Site:</B>11462080</TD></TR><TR><TD NOWRAP><B>Site Name:</B>RUSSIAN R NR TALMAGE CA</TD></TR><TR><TD><A HREF=""http://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11462080"">Access Data</A></TD></TR></TABLE>,-1,0,12,1200.000000000000000,0.184895440080000,RUSSIAN_R_NR_TALMAG
17,18,1,84306,84307,1,17,84306,19539,1,1,191.104348941000012,0.000000000000000,188.307815551999994,197.542907715000013,188.830001831000004,188.684268312999990,14725651077.899999618530273,78043873.024299994111061,0.000000000000000,0.000000000000000,188.830000000000013,0.000000000000000,90,1.967870558090000,0.034345820490000,0.034359332050000,0.000000000000000,22.239484332000000,78,58,483150,4338450,39.195140224200003,-123.195128318000002,0,0.000000000000000,69,69,8,1,78,58,4,362,5,76,0,3,434,0,187.830000000000013,0.000000000000000,1,33.313400000000001,12.818000000000000,22.086099999999998,0.000000000000000,0.271333000000000,0.271333000000000,2,0.203500000000000,0.081350000000000,0.816440000000000,0.012200000000000,0.012200000000000,0.012200000000000,0.070000000000000,5.144440000000000,61.733300000000000,41.816400000000002,0.000000000000000,11.060000000000000,1.000000000000000,0.046000000000000,0.460000000000000,0.090000000000000,0.900000000000000,65.244200000000006,0.000870631000000,0.000000000000000,0.000000000000000,0.000000000000000,0.195389000000000,0.804611000000000,174.215000000000003,158.545999999999992,127.856999999999999,64.271799999999999,27.848600000000001,7.781360000000000,0.892477000000000,1.531340000000000,10.839600000000001,43.121299999999998,121.700999999999993,182.038000000000011,0.000000000000000,13.664199999999999,15.360700000000000,17.813199999999998,19.854199999999999,24.377300000000002,28.511800000000001,33.313400000000001,33.002000000000002,30.706099999999999,25.071600000000000,17.335899999999999,13.064900000000000,0.000000000000000,2.716360000000000,3.572160000000000,4.579780000000000,5.632170000000000,8.169470000000000,10.848000000000001,12.818000000000000,12.083900000000000,10.364900000000000,7.508020000000000,4.629770000000000,2.315660000000000,0.000000000000000,0.802409000000000,0.845795000000000,0.779511000000000,0.905085000000000,0.639790000000000,0.842090000000000,1.068950000000000,0.951823000000000,0.877992000000000,0.806434000000000,0.884140000000000,0.849664000000000,0,1,Ukiah,2.114871412410000,19538,19539,1,11,11461000,Document,0,-1,0.000000000000000, ,<TABLE><TR><TD NOWRAP><B>Site:</B>11461000</TD></TR><TR><TD NOWRAP><B>Site Name:</B>RUSSIAN R NR UKIAH CA</TD></TR><TR><TD><A HREF=""http://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11461000"">Access Data</A></TD></TR></TABLE>,-1,0,9,1200.000000000000000,0.184895440080000,RUSSIAN_R_NR_UKIAH
18,19,1,84561,84562,1,18,84561,19288,1,1,199.132214339000001,0.000000000000000,194.156677245999987,204.922866821000014,195.500000000000000,194.721534553999987,5828302882.739999771118164,29931475.715300001204014,0.000000000000000,0.000000000000000,195.500000000000000,0.000000000000000,135,1.942068473860000,0.033895489170000,0.033908476030000,0.000000000000000,22.239484332100002,77,60,483750,4338750,39.197854954500002,-123.188187376000002,0,0.000000000000000,72,72,4,1,77,60,1,300,5,76,-1,5,434,0,194.500000000000000,0.000000000000000,1,33.310400000000001,12.687300000000000,22.086099999999998,0.000000000000000,0.987556000000000,0.987556000000000,2,0.263500000000000,0.117350000000000,0.743210000000000,0.013300000000000,0.013300000000000,0.013300000000000,0.113333000000000,19.333300000000001,41.600000000000001,14.986900000000000,0.000000000000000,12.900000000000000,2.000000000000000,0.204000000000000,2.040000000000000,0.176000000000000,1.760000000000000,23.394300000000001,0.000307942000000,0.000000000000000,0.000000000000000,0.000000000000000,0.060244400000000,0.939756000000000,173.893000000000001,157.896999999999991,127.864000000000004,63.973999999999997,27.987900000000000,7.984420000000000,0.936403000000000,1.541200000000000,10.880100000000001,43.218100000000000,121.995000000000005,181.757000000000005,0.000000000000000,13.598599999999999,15.319300000000000,17.742300000000000,19.816700000000001,24.292700000000000,28.477799999999998,33.310400000000001,33.008800000000001,30.762599999999999,25.092500000000001,17.270800000000001,13.009700000000000,0.000000000000000,2.564620000000000,3.433550000000000,4.426270000000000,5.464520000000000,8.017849999999999,10.681400000000000,12.687300000000000,11.926100000000000,10.195100000000000,7.339270000000000,4.473020000000000,2.168920000000000,0.000000000000000,0.800926000000000,0.842333000000000,0.779554000000000,0.900891000000000,0.642991000000000,0.864065000000000,1.121560000000000,0.957951000000000,0.881272000000000,0.808244000000000,0.886276000000000,0.848353000000000,0,1,Ukiah,2.114871412410000,19287,19288,3,11,11462000,Document,0,-1,0.000000000000000, ,<TABLE><TR><TD NOWRAP><B>Site:</B>11462000</TD></TR><TR><TD NOWRAP><B>Site Name:</B>EF RUSSIAN R NR UKIAH CA</TD></TR><TR><TD><A HREF=""http://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11462000"">Access Data</A></TD></TR></TABLE>,-1,0,11,1200.000000000000000,0.184895440080000,EF_RUSSIAN_R_NR_UKIAH
19,20,1,89132,89133,1,19,89132,14751,1,1,257.566615566999985,0.000000000000000,243.907501220999990,293.568176269999981,251.919998168999996,251.921494591999988,23046600528.599998474121094,91483263.728300005197525,0.000000000000000,0.000000000000000,251.919999999999987,0.000000000000000,0,9.438051075400001,0.164725066240000,0.166231319220000,0.000000000000000,22.239484332100002,59,77,488850,4344150,39.246594725400001,-123.129214843000000,0,0.000000000000000,56,56,8,1,59,77,2,362,12,-1,0,4,434,0,250.919999999999987,0.000000000000000,1,33.109999999999999,12.113899999999999,22.086099999999998,0.000000000000000,-0.328889000000000,-0.328889000000000,2,0.353500000000000,0.167050000000000,0.656900000000000,0.020900000000000,0.020900000000000,0.020900000000000,0.114444000000000,17.399999999999999,46.166699999999999,17.952100000000002,0.000000000000000,19.059999999999999,2.000000000000000,0.193556000000000,1.935560000000000,0.206000000000000,2.060000000000000,24.228000000000002,0.001784880000000,0.000000000000000,0.000000000000000,0.000000000000000,0.023244400000000,0.976756000000000,197.099999999999994,180.073000000000008,147.563999999999993,77.508899999999997,43.598700000000001,9.252170000000000,1.834230000000000,2.470010000000000,12.441500000000000,54.716600000000000,136.363000000000000,205.721000000000004,0.000000000000000,13.210000000000001,15.038300000000000,17.281300000000002,19.404399999999999,23.672999999999998,28.176900000000000,33.109999999999999,32.715899999999998,30.426300000000001,24.662099999999999,16.799399999999999,12.524400000000000,0.000000000000000,1.755380000000000,2.616540000000000,3.533900000000000,4.477350000000000,7.014120000000000,9.648960000000001,12.113899999999999,11.073000000000000,9.208970000000001,6.358260000000000,3.602000000000000,1.420610000000000,0.000000000000000,0.907814000000000,0.960635000000000,0.899660000000000,1.091490000000000,1.001630000000000,1.001260000000000,2.196920000000000,1.535260000000000,1.007740000000000,1.023280000000000,0.990657000000000,0.960205000000000,0,1,Ukiah,2.114871412410000,14750,14751,2,7,11461500,Document,0,-1,0.000000000000000, ,<TABLE><TR><TD NOWRAP><B>Site:</B>11461500</TD></TR><TR><TD NOWRAP><B>Site Name:</B>EF RUSSIAN R NR CALPELLA CA</TD></TR><TR><TD><A HREF=""http://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11461500"">Access Data</A></TD></TR></TABLE>,-1,0,10,1200.000000000000000,0.184895440080000,EF_RUSSIAN_R_NR_CALPELLA
